Symbol,CompanyName,ValuePurchased,ReportedBuyQty,ReportedBuyTxn,acqtoDt,TotalQty,NumBuyTxn,PricedValuePurchased,AvgPrice,MissingValueQty,MissingValueTxn,ValueCr,MarketBuyValue,MarketSellValue,NetBuyValue,SellBuyRatioPct,HasMarketSell,SellBuyExclusion,HasPledging,LastPrice,PromoHolding,DMA50,DMA200,SixMonthReturn,PriceDiffPct,AbsDiffPct,MarketCapCr,PE,RevGrowthPct,EBITDAGrowthPct,PATGrowthPct,EPSGrowthPct,ROCEPct,DE_Ratio,OCFPositive,OPMPct,PromoConvictionPct,ScorePromo,ScoreFund,ScoreTech,ScoreRisk,Score,Category
PNGSREVA,PNGS Reva Diamond Jewellery Limited,80168880.0,210238.0,4,25-06-2026,205238.0,3,80168880.0,390.61,5000.0,1,8.02,80168880.0,0.0,80168880.0,0.0,False,False,False,555.65,63.09,457.25,,35.0,42.3,42.3,1758.0,20.8,581.0,34.0,881.0,8.58,22.0,0.33,False,29.0,0.456,20,24,20,0,64,Buy on Breakout
GANESHCP,Ganesh Consumer Products Limited,75733991.0,371000.0,5,30-06-2026,371000.0,5,75733991.0,204.13,0.0,0,7.57,75733991.0,0.0,75733991.0,0.0,False,False,False,166.07,64.08,178.75,201.71,-10.1,-18.6,18.6,672.0,14.8,-1.0,21.0,45.0,3.1,19.4,0.07,True,11.0,1.126,20,25,0,0,45,Watchlist
AJMERA,AJMERA REALTY & INFRA INDIA LIMITED,73623440.0,641000.0,4,04-06-2026,641000.0,4,73623440.0,114.86,0.0,0,7.36,73623440.0,0.0,73623440.0,0.0,False,False,False,117.86,69.74,127.05,337.0,-17.8,2.6,2.6,2314.0,19.9,18.0,46.0,-4.0,1.17,14.2,0.46,False,38.0,0.318,25,13,5,0,43,Watchlist
NIITMTS,NIIT Learning Systems Limited,69880862.0,312588.0,6,09-06-2026,312588.0,6,69880862.0,223.56,0.0,0,6.99,69880862.0,0.0,69880862.0,0.0,False,False,False,232.51,34.84,237.36,309.67,-32.2,4.0,4.0,3204.0,26.7,6.0,22.0,-8.0,2.06,18.3,0.03,True,16.0,0.218,15,18,5,0,38,Fundamental Watch
PREMIERPOL,PREMIER POLYFILM LIMITED,67638746.0,1214969.0,7,17-06-2026,1214969.0,7,67638746.0,55.67,0.0,0,6.76,67638746.0,5525660.0,62113086.0,8.17,True,False,False,90.79,67.46,72.31,56.15,76.0,63.1,63.1,950.0,27.2,19.0,13.52,34.0,0.87,30.8,0.0,True,15.38,0.712,23,25,30,0,78,Strong Buy Setup
THANGAMAYL,THANGAMAYIL JEWELLERY LIMITED,67097647.0,12935.0,5,24-08-2026,12935.0,5,67097647.0,5187.29,0.0,0,6.71,67097647.0,0.0,67097647.0,0.0,False,False,False,5495.5,67.16,5885.84,4250.56,57.3,5.9,5.9,17088.0,43.5,83.0,145.0,264.0,27.38,25.5,0.64,True,5.0,0.039,20,32,25,0,77,Strong Buy Setup
ALEMBICLTD,Alembic Limited,62469027.0,699231.0,3,25-08-2026,699231.0,3,62469027.0,89.34,0.0,0,6.25,62469027.0,0.0,62469027.0,0.0,False,False,False,98.7,70.88,89.91,91.99,5.5,10.5,10.5,2534.0,20.8,8.0,14.0,-14.0,0.57,16.9,0.01,True,30.0,0.247,20,13,25,0,58,Buy on Breakout
AURUM,Aurum PropTech Limited,56754499.0,295000.0,14,29-06-2026,295000.0,14,56754499.0,192.39,0.0,0,5.68,56754499.0,0.0,56754499.0,0.0,False,False,False,233.43,50.34,224.66,188.59,31.8,21.3,21.3,1684.0,261.0,-48.0,-3.0,2250.0,6.59,1.28,0.01,False,-5760.0,0.337,20,10,30,-5,55,Buy on Breakout
PARADEEP,PARADEEP PHOSPHATES LIMITED,54980943.0,405273.0,5,19-08-2026,405273.0,5,54980943.0,135.66,0.0,0,5.5,54980943.0,0.0,54980943.0,0.0,False,False,False,163.84,56.08,143.52,136.97,37.8,20.8,20.8,17018.0,15.7,28.0,720.0,14.0,3.78,17.1,1.02,False,12.0,0.032,15,14,30,0,59,Buy on Breakout
HCLTECH,HCL Technologies Limited,52192113.0,47261.0,1,12-06-2026,47261.0,1,52192113.0,1104.34,0.0,0,5.22,52192113.0,0.0,52192113.0,0.0,False,False,False,1298.5,60.82,1240.68,1398.54,-10.5,17.6,17.6,353390.0,19.4,7.0,4158.0,44.0,25.89,53.4,0.04,True,29.0,0.001,12,30,10,0,52,Buy on Breakout
STEL,INE577L01016,47496294.0,84778.0,33,21-08-2026,84778.0,33,47496294.0,560.24,0.0,0,4.75,47496294.0,0.0,47496294.0,0.0,False,False,False,619.7,64.68,571.03,502.45,30.4,10.6,10.6,1148.0,58.5,21.0,-0.11,23.0,-0.07,1.58,0.0,False,-110.0,0.414,20,15,30,-2,63,Buy on Breakout
NCLIND,NCL INDUSTRIES LIMITED,47284049.0,268331.0,29,24-08-2026,268331.0,29,47284049.0,176.22,0.0,0,4.73,47284049.0,0.0,47284049.0,0.0,False,False,False,181.85,44.48,183.18,185.72,-2.7,3.2,3.2,820.0,6.62,4.0,40.0,191.0,3.81,14.5,0.25,True,12.0,0.577,20,21,5,0,46,Watchlist
LIBERTSHOE,LIBERTY SHOES LIMITED,34642450.0,135000.0,7,19-08-2026,135000.0,7,34642450.0,256.61,0.0,0,3.46,34642450.0,2774200.0,31868250.0,8.01,True,False,False,248.1,58.5,258.91,260.3,-1.6,-3.3,3.3,424.0,49.8,6.0,13.51,-39.0,0.4,7.91,0.71,True,7.95,0.816,18,6,0,0,24,Avoid
GEMAROMA,Gem Aromatics Limited,34481167.0,228760.0,2,04-06-2026,228760.0,2,34481167.0,150.73,0.0,0,3.45,34481167.0,0.0,34481167.0,0.0,False,False,False,172.35,55.06,184.03,172.76,-11.1,14.3,14.3,902.0,32.9,-22.0,8.51,-44.0,1.39,9.1,0.19,True,10.25,0.382,17,9,15,0,41,Watchlist
KCP,KCP LIMITED,33608678.0,208674.0,8,30-06-2026,208674.0,8,33608678.0,161.06,0.0,0,3.36,33608678.0,5240000.0,28368678.0,15.59,True,False,False,172.03,43.93,164.75,168.03,3.3,6.8,6.8,2223.0,18.8,10.0,18.51,186.0,0.04,14.3,0.49,True,4.76,0.151,13,21,25,-2,57,Buy on Breakout
RGL,Renaissance Global Limited,30063761.0,297965.0,2,11-06-2026,297965.0,2,30063761.0,100.9,0.0,0,3.01,30063761.0,0.0,30063761.0,0.0,False,False,False,152.58,69.56,119.96,115.41,40.9,51.2,51.2,1640.0,57.2,7.0,22.0,0.0,0.95,5.28,0.52,True,5.0,0.184,17,11,30,0,58,Buy on Breakout
BAJAJHCARE,BAJAJ HEALTHCARE LIMITED,29730147.0,100000.0,1,12-06-2026,100000.0,1,29730147.0,297.3,0.0,0,2.97,29730147.0,0.0,29730147.0,0.0,False,False,False,326.45,67.69,333.23,351.13,-8.4,9.8,9.8,1095.0,19.5,12.0,29.0,20.0,4.07,11.5,0.47,True,17.0,0.271,22,21,5,0,48,Watchlist
SESHAPAPER,SESHASAYEE PAPER AND BOARDS LIMITED,27753590.0,122664.0,4,30-07-2026,122664.0,4,27753590.0,226.26,0.0,0,2.78,27753590.0,0.0,27753590.0,0.0,False,False,False,227.27,42.78,227.31,242.56,-17.3,0.4,0.4,1432.0,17.0,6.0,44.0,1.0,5.33,5.09,0.0,True,9.0,0.194,15,14,5,0,34,Fundamental Watch
MANINFRA,MAN INFRACONSTRUCTION LIMITED,26297500.0,250000.0,1,25-06-2026,250000.0,1,26297500.0,105.19,0.0,0,2.63,26297500.0,0.0,26297500.0,0.0,False,False,False,114.51,67.15,104.82,112.6,3.3,8.9,8.9,4622.0,30.1,-25.0,71.0,-11.0,1.48,10.7,0.0,True,69.0,0.057,17,14,20,0,51,Buy on Breakout
LAOPALA,LA OPALA RG LIMITED,26086669.0,150000.0,3,08-06-2026,150000.0,3,26086669.0,173.91,0.0,0,2.61,26086669.0,0.0,26086669.0,0.0,False,False,False,170.17,65.64,184.31,191.47,-15.8,-2.2,2.2,1883.0,19.9,-3.0,26.0,-4.0,2.36,14.2,0.01,True,36.0,0.139,20,14,0,0,34,Fundamental Watch
LANDMARK,Landmark Cars Limited,20373286.0,53600.0,6,10-06-2026,53600.0,6,20373286.0,380.1,0.0,0,2.04,20373286.0,0.0,20373286.0,0.0,False,False,False,516.2,52.87,494.59,451.9,24.3,35.8,35.8,2141.0,48.0,26.0,26.0,-1.0,2.8,9.59,0.19,True,14.0,0.095,15,19,30,0,64,Buy on Breakout
NINSYS,Nintec Systems Limited,20039124.0,26000.0,17,30-06-2026,26000.0,17,20039124.0,770.74,0.0,0,2.0,20039124.0,0.0,20039124.0,0.0,False,False,False,713.4,47.23,798.16,526.09,117.4,-7.4,7.4,1345.0,45.8,17.0,10.62,17.0,4.44,50.3,0.02,True,41.45,0.149,15,25,15,0,55,Buy on Breakout
GANDHAR,Gandhar Oil Refinery (India) Limited,19941912.0,125738.0,3,16-06-2026,125738.0,3,19941912.0,158.6,0.0,0,1.99,19941912.0,0.0,19941912.0,0.0,False,False,False,255.39,64.63,219.44,162.55,75.8,61.0,61.0,2501.0,8.6,36.0,249.0,301.0,18.27,15.5,0.07,True,16.0,0.08,15,35,30,0,80,Strong Buy Setup
OBCL,OBCL LIMITED,18806886.0,351927.0,7,21-08-2026,351927.0,7,18806886.0,53.44,0.0,0,1.88,18806886.0,0.0,18806886.0,0.0,False,False,False,57.68,67.23,54.35,55.13,4.9,7.9,7.9,124.0,,6.0,2.47,-3779.0,-0.05,-1.26,0.8,True,3.0,1.516,25,6,25,-2,54,Buy on Breakout
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,16116903.0,22454.0,3,20-08-2026,22454.0,3,16116903.0,717.77,0.0,0,1.61,16116903.0,0.0,16116903.0,0.0,False,False,False,785.0,61.71,731.74,760.1,6.3,9.4,9.4,243.0,,9.0,11.91,-184.0,31.98,0.27,0.1,True,57.93,0.663,20,14,25,0,59,Buy on Breakout
DBOL,Dhampur Bio Organics Limited,15157366.0,137268.0,6,06-08-2026,137268.0,6,15157366.0,110.42,0.0,0,1.52,15157366.0,0.0,15157366.0,0.0,False,False,False,127.73,50.45,113.16,100.46,37.6,15.7,15.7,849.0,34.9,2.0,11.0,618.0,5.78,4.95,1.03,True,2.0,0.179,15,13,30,-2,56,Buy on Breakout
DOLLAR,DOLLAR INDUSTRIES LIMITED,14833500.0,55000.0,1,24-06-2026,55000.0,1,14833500.0,269.7,0.0,0,1.48,14833500.0,0.0,14833500.0,0.0,False,False,False,270.9,73.09,267.56,295.21,-11.2,0.4,0.4,1539.0,13.9,6.0,46.0,18.0,4.31,13.6,0.28,True,12.0,0.096,17,21,10,0,48,Watchlist
SINCLAIR,SINCLAIRS HOTELS LIMITED,14780487.0,197294.0,4,11-06-2026,197294.0,4,14780487.0,74.92,0.0,0,1.48,14780487.0,0.0,14780487.0,0.0,False,False,False,74.86,62.78,75.62,78.44,0.1,-0.1,0.1,387.0,35.9,21.0,8.39,-19.0,1.54,8.73,0.28,True,41.64,0.382,20,14,5,0,39,Fundamental Watch
STANLEY,STANLEY LIFESTYLES LIMITED,14688935.0,101000.0,1,03-06-2026,101000.0,1,14688935.0,145.44,0.0,0,1.47,14688935.0,0.0,14688935.0,0.0,False,False,False,137.01,56.81,149.98,171.07,-19.7,-5.8,5.8,783.0,82.0,-7.0,5.15,-56.0,0.67,4.4,0.2,True,9.33,0.188,12,9,0,-3,18,Avoid
NURECA,NURECA LIMITED,14123718.0,45313.0,7,31-07-2026,45313.0,7,14123718.0,311.69,0.0,0,1.41,14123718.0,0.0,14123718.0,0.0,False,False,False,304.7,63.24,286.46,275.88,6.8,-2.2,2.2,292.0,135.0,22.0,2.45,264.0,2.55,2.07,0.01,False,6.06,0.483,20,15,20,-3,52,Buy on Breakout
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,13413150.0,460229.0,15,25-06-2026,460229.0,15,13413150.0,29.14,0.0,0,1.34,13413150.0,0.0,13413150.0,0.0,False,False,False,26.8,69.03,27.52,24.59,24.7,-8.0,8.0,106.0,76.6,-1.0,0.4,26.0,0.59,-0.18,0.0,False,21.51,1.264,25,10,15,-3,47,Watchlist
MBEL,M & B Engineering Limited,12860369.0,44000.0,4,16-06-2026,44000.0,4,12860369.0,292.28,0.0,0,1.29,12860369.0,0.0,12860369.0,0.0,False,False,False,273.2,70.45,300.25,326.81,-23.8,-6.5,6.5,1560.0,19.8,13.0,21.0,-4.0,2.56,19.9,0.13,False,8.0,0.083,20,12,0,0,32,Fundamental Watch
VIVIANA,VIVIANA POWER TECH LIMITED,12408320.0,15222.0,3,29-06-2026,15222.0,3,12408320.0,815.16,0.0,0,1.24,12408320.0,0.0,12408320.0,0.0,False,False,False,734.55,73.2,753.12,,-19.2,-9.9,9.9,744.0,13.5,185.0,11.55,204.0,6.84,50.7,0.81,True,16.07,0.167,20,22,0,0,42,Watchlist
AVONMORE,AVONMORE CAPITAL & MANAGEMENT SERVICES LIMITED,12011608.0,990178.0,9,25-08-2026,990178.0,9,12011608.0,12.13,0.0,0,1.2,12011608.0,0.0,12011608.0,0.0,False,False,False,13.97,69.12,10.94,13.59,-4.5,15.2,15.2,393.0,1268.0,-61.0,,-98.0,0.01,2.46,0.44,True,,0.305,25,9,20,-3,51,Buy on Breakout
CHEMBONDCH,CHEMBOND CHEMICALS LIMITED,11080000.0,45500.0,3,25-08-2026,45500.0,3,11080000.0,243.52,0.0,0,1.11,11080000.0,0.0,11080000.0,0.0,False,False,False,267.76,67.65,242.6,176.81,69.0,10.0,10.0,710.0,59.3,3.0,2.99,97.0,1.0,11.6,0.0,True,16.21,0.156,20,16,30,0,66,Strong Buy Setup
ARSSBL,Anand Rathi Share and Stock Brokers Limited,10900691.0,20000.0,1,16-06-2026,20000.0,1,10900691.0,545.03,0.0,0,1.09,10900691.0,0.0,10900691.0,0.0,False,False,False,526.3,69.9,532.25,563.23,-0.0,-3.4,3.4,3314.0,22.4,17.0,97.0,53.0,3.73,19.8,0.62,True,40.0,0.033,17,27,0,0,44,Watchlist
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,10055114.0,233750.0,20,24-08-2026,233750.0,20,10055114.0,43.02,0.0,0,1.01,10055114.0,0.0,10055114.0,0.0,False,False,False,44.14,71.79,40.72,39.64,8.9,2.6,2.6,438.0,108.0,246.0,0.91,10.0,0.14,2.16,0.0,False,4.21,0.231,20,8,25,-5,48,Watchlist
VISAKAIND,Visaka Industries Limited,9980229.0,135049.0,8,18-06-2026,135049.0,8,9980229.0,73.9,0.0,0,1.0,9980229.0,0.0,9980229.0,0.0,False,False,False,91.53,48.42,85.08,71.5,42.4,23.9,23.9,791.0,11.7,11.0,88.0,439.0,5.79,7.03,0.36,True,15.0,0.126,15,21,30,0,66,Strong Buy Setup
BMWVENTLTD,BMW VENTURES LIMITED,9023141.0,150000.0,2,06-08-2026,150000.0,2,9023141.0,60.15,0.0,0,0.9,9023141.0,0.0,9023141.0,0.0,False,False,False,56.9,73.01,58.0,59.44,-3.2,-5.4,5.4,494.0,12.3,19.0,21.0,20.0,1.22,12.0,0.58,True,3.4,0.182,17,23,0,-2,38,Fundamental Watch
TIGERLOGS,Tiger Logistics (India) Limited,8772025.0,254000.0,13,24-08-2026,254000.0,13,8772025.0,34.54,0.0,0,0.88,8772025.0,0.0,8772025.0,0.0,False,False,False,29.54,61.81,31.42,33.44,-8.4,-14.5,14.5,314.0,16.6,16.0,2.79,-30.0,0.21,17.6,0.31,False,1.83,0.28,20,12,0,-2,30,Fundamental Watch
SAHLIBHFI,Shalibhadra Finance Limited,8294696.0,100000.0,1,05-06-2026,100000.0,1,8294696.0,82.95,0.0,0,0.83,8294696.0,0.0,8294696.0,0.0,False,False,False,74.51,55.35,77.3,,-11.6,-10.2,10.2,224.0,11.3,15.0,,16.0,1.59,14.6,0.33,False,,0.371,17,10,0,0,27,Avoid
BHAGERIA,Bhageria Industries Limited,8227124.0,37774.0,5,26-08-2026,37774.0,5,8227124.0,217.8,0.0,0,0.82,8227124.0,0.0,8227124.0,0.0,False,False,False,221.3,71.75,213.34,180.58,39.3,1.6,1.6,976.0,13.1,55.0,40.0,54.0,8.23,11.0,0.01,True,14.0,0.084,20,26,25,0,71,Strong Buy Setup
OMPOWER,Om Power Transmission Limited,7447179.0,40763.0,3,24-06-2026,40763.0,3,7447179.0,182.69,0.0,0,0.74,7447179.0,0.0,7447179.0,0.0,False,False,False,172.84,69.05,171.95,,-10.6,-5.4,5.4,591.0,14.0,61.0,15.0,82.0,3.07,42.7,0.35,False,12.0,0.125,20,19,5,0,44,Watchlist
SIGIND,Signet Industries Limited,7024437.0,99963.0,5,21-08-2026,99963.0,5,7024437.0,70.27,0.0,0,0.7,7024437.0,0.0,7024437.0,0.0,False,False,False,71.02,72.57,54.65,51.15,47.0,1.1,1.1,211.0,8.99,17.0,27.97,17.0,2.73,13.7,1.86,True,9.14,0.332,25,23,25,0,73,Strong Buy Setup
RSL,RAJPUTANA STAINLESS LIMITED,6545735.0,50000.0,1,16-06-2026,50000.0,1,6545735.0,130.91,0.0,0,0.65,6545735.0,0.0,6545735.0,0.0,False,False,False,166.59,57.03,141.33,,47.4,27.3,27.3,1391.0,23.6,8.0,29.0,25.0,2.42,25.2,0.19,True,9.0,0.047,12,25,15,0,52,Buy on Breakout
WCIL,WESTERN CARRIERS (INDIA) LIMITED,6289883.0,62691.0,5,30-06-2026,62691.0,5,6289883.0,100.33,0.0,0,0.63,6289883.0,0.0,6289883.0,0.0,False,False,False,86.21,71.89,93.12,104.83,-27.0,-14.1,14.1,882.0,24.0,9.0,18.68,-36.0,0.85,6.79,0.26,False,4.02,0.071,20,8,0,-2,26,Avoid
LYKALABS,Lyka Labs Limited,4975280.0,70143.0,6,29-06-2026,70143.0,6,4975280.0,70.93,0.0,0,0.5,4975280.0,0.0,4975280.0,0.0,False,False,False,74.5,54.81,68.6,68.5,12.9,5.0,5.0,270.0,,0.0,4.59,-215.0,0.58,-4.65,0.56,True,10.85,0.185,15,6,25,0,46,Watchlist
UYFINCORP,U. Y. Fincorp Limited,4960333.0,236123.0,3,19-08-2026,236123.0,3,4960333.0,21.01,0.0,0,0.5,4960333.0,0.0,4960333.0,0.0,False,False,False,20.12,70.87,17.68,15.03,39.8,-4.2,4.2,380.0,6.14,118.0,,391.0,1.03,18.5,0.01,False,,0.132,20,19,20,0,59,Buy on Breakout
SHAKTIPUMP,SHAKTI PUMPS (INDIA) LIMITED,4945348.0,9000.0,1,16-06-2026,9000.0,1,4945348.0,549.48,0.0,0,0.49,4945348.0,0.0,4945348.0,0.0,False,False,False,490.35,56.22,539.35,584.6,-12.6,-10.8,10.8,6050.0,31.4,13.0,59.0,-52.0,3.48,24.3,0.26,True,7.0,0.008,12,18,0,0,30,Fundamental Watch
MACPOWER,MACPOWER CNC MACHINES LIMITED,4356789.0,4733.0,2,04-06-2026,4733.0,2,4356789.0,920.51,0.0,0,0.44,4356789.0,0.0,4356789.0,0.0,False,False,False,1850.6,73.16,1475.73,1098.5,101.7,101.0,101.0,1851.0,47.6,35.0,15.42,47.0,9.58,29.1,0.01,True,16.19,0.024,17,30,30,0,77,Strong Buy Setup
VSTL,VIBHOR STEEL TUBES LIMITED,4306850.0,37696.0,9,24-08-2026,37696.0,9,4306850.0,114.25,0.0,0,0.43,4306850.0,0.0,4306850.0,0.0,False,False,False,112.1,73.48,111.88,120.54,-3.9,-1.9,1.9,210.0,25.0,21.0,12.07,-29.0,1.02,7.92,0.98,True,4.11,0.205,20,11,5,-2,34,Fundamental Watch
ASAHIINDIA,ASAHI INDIA GLASS LIMITED,4251250.0,5000.0,1,29-06-2026,5000.0,1,4251250.0,850.25,0.0,0,0.43,4251250.0,0.0,4251250.0,0.0,False,False,False,951.15,54.23,897.29,913.66,1.9,11.9,11.9,24252.0,56.0,10.0,317.0,35.0,5.94,11.4,0.52,True,24.0,0.002,12,18,20,0,50,Buy on Breakout
SHYAMCENT,SHYAM CENTURY FERROUS LIMITED,4245478.0,758224.0,3,30-06-2026,758224.0,3,4245478.0,5.6,0.0,0,0.42,4245478.0,0.0,4245478.0,0.0,False,False,False,4.89,51.7,5.3,5.44,-9.1,-12.7,12.7,102.0,,-92.0,-2.42,44.0,-0.04,-7.4,0.01,False,-733.33,0.412,20,10,0,-2,28,Avoid
NRL,NUPUR RECYCLERS LIMITED,4206920.0,50730.0,3,24-06-2026,50730.0,3,4206920.0,82.93,0.0,0,0.42,4206920.0,0.0,4206920.0,0.0,False,False,False,123.55,72.53,103.53,68.57,135.2,49.0,49.0,853.0,91.2,15.0,1.43,82.0,0.34,9.71,0.0,True,3.67,0.049,20,16,30,-5,61,Buy on Breakout
SENCO,SENCO GOLD LIMITED,4081958.0,12170.0,2,18-08-2026,12170.0,2,4081958.0,335.41,0.0,0,0.41,4081958.0,0.0,4081958.0,0.0,False,False,False,367.15,68.48,362.2,332.85,10.0,9.5,9.5,6024.0,10.2,43.0,223.0,175.0,6.97,21.4,1.03,False,7.0,0.007,17,21,30,0,68,Strong Buy Setup
BLBLIMITED,BLB LIMITED,3914519.0,244352.0,1,25-08-2026,244352.0,1,3914519.0,16.02,0.0,0,0.39,3914519.0,0.0,3914519.0,0.0,False,False,False,15.87,45.35,15.91,15.89,-11.8,-0.9,0.9,,3.06,117.0,9.95,311.0,1.05,40.2,0.0,True,10.67,,12,25,5,0,42,Watchlist
TTL,T T LIMITED,3564199.0,553631.0,8,25-08-2026,553631.0,8,3564199.0,6.44,0.0,0,0.36,3564199.0,0.0,3564199.0,0.0,False,False,False,6.59,58.66,6.47,8.0,-33.6,2.3,2.3,173.0,326.0,-14.0,2.64,124.0,0.03,5.82,0.64,False,5.69,0.208,15,7,10,-3,29,Avoid
ASAHISONG,ASAHI SONGWON COLORS LIMITED,3381000.0,10000.0,1,11-08-2026,10000.0,1,3381000.0,338.1,0.0,0,0.34,3381000.0,0.0,3381000.0,0.0,False,False,False,364.85,66.73,312.14,258.09,64.9,7.9,7.9,430.0,12.7,-8.0,24.0,33.0,14.36,9.94,0.23,True,18.0,0.079,17,21,25,0,63,Buy on Breakout
HEXAGON,HEXAGON NUTRITION LIMITED,3054917.0,47700.0,3,17-08-2026,47700.0,3,3054917.0,64.04,0.0,0,0.31,3054917.0,0.0,3054917.0,0.0,False,False,False,68.34,64.29,65.51,,,6.7,6.7,850.0,20.4,,12.31,,0.8,,0.11,True,12.14,0.036,15,9,15,0,39,Fundamental Watch
