Symbol,CompanyName,ValuePurchased,ReportedBuyQty,ReportedBuyTxn,acqtoDt,TotalQty,NumBuyTxn,PricedValuePurchased,AvgPrice,MissingValueQty,MissingValueTxn,ValueCr,MarketBuyValue,MarketSellValue,NetBuyValue,SellBuyRatioPct,HasMarketSell,SellBuyExclusion,HasPledging,LastPrice,PromoHolding,DMA50,DMA200,SixMonthReturn,PriceDiffPct,AbsDiffPct,MarketCapCr,PE,RevGrowthPct,EBITDAGrowthPct,PATGrowthPct,EPSGrowthPct,ROCEPct,DE_Ratio,OCFPositive,OPMPct,PromoConvictionPct,ScorePromo,ScoreFund,ScoreTech,ScoreRisk,Score,Category
DBOL,Dhampur Bio Organics Limited,15157366.0,137268.0,6,06-08-2026,137268.0,6,15157366.0,110.42,0.0,0,1.52,15157366.0,0.0,15157366.0,0.0,False,False,False,123.9,50.45,111.02,98.95,21.6,12.2,12.2,814.0,33.5,2.0,11.0,618.0,5.78,4.95,1.03,True,2.0,0.187,15,13,30,-2,56,Buy on Breakout
DOLLAR,DOLLAR INDUSTRIES LIMITED,14833500.0,55000.0,1,24-06-2026,55000.0,1,14833500.0,269.7,0.0,0,1.48,14833500.0,0.0,14833500.0,0.0,False,False,False,268.0,73.09,264.77,297.77,-19.8,-0.6,0.6,1525.0,13.8,6.0,46.0,18.0,4.31,13.6,0.28,True,12.0,0.097,17,21,5,0,43,Watchlist
SINCLAIR,SINCLAIRS HOTELS LIMITED,14780487.0,197294.0,4,11-06-2026,197294.0,4,14780487.0,74.92,0.0,0,1.48,14780487.0,0.0,14780487.0,0.0,False,False,False,75.0,62.78,75.72,79.07,-2.7,0.1,0.1,380.0,35.2,21.0,8.39,-19.0,1.54,8.73,0.28,True,41.64,0.389,20,14,5,0,39,Fundamental Watch
OBCL,OBCL LIMITED,14721812.0,276071.0,5,13-08-2026,276071.0,5,14721812.0,53.33,0.0,0,1.47,14721812.0,0.0,14721812.0,0.0,False,False,False,54.0,67.23,54.74,55.16,-1.8,1.3,1.3,114.0,,6.0,2.47,-3779.0,-0.05,-2.08,0.8,True,3.0,1.289,25,6,5,-2,34,Fundamental Watch
STANLEY,STANLEY LIFESTYLES LIMITED,14688935.0,101000.0,1,03-06-2026,101000.0,1,14688935.0,145.44,0.0,0,1.47,14688935.0,0.0,14688935.0,0.0,False,False,False,135.6,56.81,150.57,175.35,-27.0,-6.8,6.8,770.0,80.8,-7.0,5.15,-56.0,0.67,4.4,0.2,True,9.33,0.191,12,9,0,-3,18,Avoid
NURECA,NURECA LIMITED,14123718.0,45313.0,7,31-07-2026,45313.0,7,14123718.0,311.69,0.0,0,1.41,14123718.0,0.0,14123718.0,0.0,False,False,False,328.0,63.24,277.53,274.87,16.6,5.2,5.2,310.0,143.0,22.0,2.45,264.0,2.55,2.07,0.01,False,6.06,0.455,20,15,30,-3,62,Buy on Breakout
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,13413150.0,460229.0,15,25-06-2026,460229.0,15,13413150.0,29.14,0.0,0,1.34,13413150.0,0.0,13413150.0,0.0,False,False,False,26.9,69.03,27.89,24.59,12.2,-7.7,7.7,,71.3,-1.0,0.4,26.0,0.59,-0.18,0.0,False,21.51,,20,10,15,-3,42,Watchlist
MBEL,M & B Engineering Limited,12860369.0,44000.0,4,16-06-2026,44000.0,4,12860369.0,292.28,0.0,0,1.29,12860369.0,0.0,12860369.0,0.0,False,False,False,284.9,70.45,301.92,332.33,-14.6,-2.5,2.5,1622.0,20.6,13.0,21.0,-4.0,2.56,19.9,0.13,False,8.0,0.08,20,12,0,0,32,Fundamental Watch
VIVIANA,VIVIANA POWER TECH LIMITED,12408320.0,15222.0,3,29-06-2026,15222.0,3,12408320.0,815.16,0.0,0,1.24,12408320.0,0.0,12408320.0,0.0,False,False,False,700.0,73.2,766.81,,,-14.1,14.1,709.0,12.9,185.0,11.55,204.0,6.84,50.7,0.81,True,16.07,0.175,20,22,0,0,42,Watchlist
ARSSBL,Anand Rathi Share and Stock Brokers Limited,10900691.0,20000.0,1,16-06-2026,20000.0,1,10900691.0,545.03,0.0,0,1.09,10900691.0,0.0,10900691.0,0.0,False,False,False,507.1,69.9,534.11,563.1,-11.2,-7.0,7.0,3228.0,21.9,17.0,97.0,53.0,3.73,19.8,0.62,True,40.0,0.034,17,27,0,0,44,Watchlist
VISAKAIND,Visaka Industries Limited,9980229.0,135049.0,8,18-06-2026,135049.0,8,9980229.0,73.9,0.0,0,1.0,9980229.0,0.0,9980229.0,0.0,False,False,False,95.29,48.42,82.99,71.1,43.4,28.9,28.9,825.0,12.2,11.0,88.0,439.0,5.79,7.03,0.36,True,15.0,0.121,15,21,30,0,66,Strong Buy Setup
SBCL,SHIVALIK BIMETAL CONTROLS LIMITED,9306870.0,13670.0,3,11-06-2026,13670.0,3,9306870.0,680.82,0.0,0,0.93,9306870.0,0.0,9306870.0,0.0,False,False,False,1022.65,51.09,786.78,566.3,90.6,50.2,50.2,5915.0,67.4,7.0,36.0,14.0,4.58,25.3,0.09,True,28.0,0.016,15,18,30,-3,60,Buy on Breakout
BMWVENTLTD,BMW VENTURES LIMITED,9023141.0,150000.0,2,06-08-2026,150000.0,2,9023141.0,60.15,0.0,0,0.9,9023141.0,0.0,9023141.0,0.0,False,False,False,57.26,73.01,58.27,59.69,-1.6,-4.8,4.8,489.0,12.2,19.0,21.0,20.0,1.22,12.0,0.58,True,3.4,0.184,17,23,0,-2,38,Fundamental Watch
SAHLIBHFI,Shalibhadra Finance Limited,8294696.0,100000.0,1,05-06-2026,100000.0,1,8294696.0,82.95,0.0,0,0.83,8294696.0,0.0,8294696.0,0.0,False,False,False,70.98,55.35,77.63,,-17.0,-14.4,14.4,215.0,10.9,15.0,,16.0,1.59,14.6,0.33,False,,0.386,17,10,0,0,27,Avoid
OMPOWER,Om Power Transmission Limited,7447179.0,40763.0,3,24-06-2026,40763.0,3,7447179.0,182.69,0.0,0,0.74,7447179.0,0.0,7447179.0,0.0,False,False,False,167.25,69.05,173.39,,-13.3,-8.5,8.5,573.0,13.6,61.0,15.0,82.0,3.07,42.7,0.35,False,12.0,0.129,20,19,0,0,39,Fundamental Watch
CHEMBONDCH,CHEMBOND CHEMICALS LIMITED,7015000.0,30500.0,2,06-08-2026,30500.0,2,7015000.0,230.0,0.0,0,0.7,7015000.0,0.0,7015000.0,0.0,False,False,False,265.5,67.65,230.57,173.32,63.5,15.4,15.4,720.0,60.1,3.0,2.99,97.0,1.0,11.6,0.0,True,16.21,0.097,17,16,30,-3,60,Buy on Breakout
AVONMORE,AVONMORE CAPITAL & MANAGEMENT SERVICES LIMITED,6920044.0,610000.0,3,12-08-2026,610000.0,3,6920044.0,11.34,0.0,0,0.69,6920044.0,0.0,6920044.0,0.0,False,False,False,13.3,69.12,10.59,13.71,-12.2,17.3,17.3,371.0,1198.0,-61.0,,-98.0,0.01,2.46,0.44,True,,0.186,20,9,15,-3,41,Watchlist
TIGERLOGS,Tiger Logistics (India) Limited,6569275.0,179000.0,10,30-06-2026,179000.0,10,6569275.0,36.7,0.0,0,0.66,6569275.0,0.0,6569275.0,0.0,False,False,False,28.0,61.81,32.1,33.82,-15.4,-23.7,23.7,296.0,15.6,16.0,2.79,-30.0,0.21,17.6,0.31,False,1.83,0.223,15,12,0,-2,25,Avoid
RSL,RAJPUTANA STAINLESS LIMITED,6545735.0,50000.0,1,16-06-2026,50000.0,1,6545735.0,130.91,0.0,0,0.65,6545735.0,0.0,6545735.0,0.0,False,False,False,164.83,57.03,137.02,,45.9,25.9,25.9,1380.0,23.4,8.0,29.0,25.0,2.42,25.2,0.19,True,9.0,0.047,12,25,15,0,52,Buy on Breakout
WCIL,WESTERN CARRIERS (INDIA) LIMITED,6289883.0,62691.0,5,30-06-2026,62691.0,5,6289883.0,100.33,0.0,0,0.63,6289883.0,0.0,6289883.0,0.0,False,False,False,86.0,71.89,94.12,106.13,-28.0,-14.3,14.3,882.0,24.0,9.0,18.68,-36.0,0.85,6.79,0.26,False,4.02,0.071,20,8,0,-2,26,Avoid
LYKALABS,Lyka Labs Limited,4975280.0,70143.0,6,29-06-2026,70143.0,6,4975280.0,70.93,0.0,0,0.5,4975280.0,0.0,4975280.0,0.0,False,False,False,69.39,54.81,68.24,69.13,-3.5,-2.2,2.2,251.0,,0.0,4.59,-215.0,0.58,-4.65,0.56,True,10.85,0.199,15,6,10,0,31,Fundamental Watch
SHAKTIPUMP,SHAKTI PUMPS (INDIA) LIMITED,4945348.0,9000.0,1,16-06-2026,9000.0,1,4945348.0,549.48,0.0,0,0.49,4945348.0,0.0,4945348.0,0.0,False,False,False,499.0,56.22,543.38,594.07,-21.7,-9.2,9.2,6150.0,32.0,13.0,59.0,-52.0,3.48,24.3,0.26,True,7.0,0.008,12,18,0,0,30,Fundamental Watch
MACPOWER,MACPOWER CNC MACHINES LIMITED,4356789.0,4733.0,2,04-06-2026,4733.0,2,4356789.0,920.51,0.0,0,0.44,4356789.0,0.0,4356789.0,0.0,False,False,False,1981.1,73.16,1365.28,1066.45,123.1,115.2,115.2,1984.0,51.0,35.0,15.42,47.0,9.58,29.1,0.01,True,16.19,0.022,17,30,30,0,77,Strong Buy Setup
ASAHIINDIA,ASAHI INDIA GLASS LIMITED,4251250.0,5000.0,1,29-06-2026,5000.0,1,4251250.0,850.25,0.0,0,0.43,4251250.0,0.0,4251250.0,0.0,False,False,False,962.7,54.23,888.0,913.06,-1.7,13.2,13.2,24539.0,56.7,10.0,317.0,35.0,5.94,11.4,0.52,True,24.0,0.002,12,18,15,0,45,Watchlist
SHYAMCENT,SHYAM CENTURY FERROUS LIMITED,4245478.0,758224.0,3,30-06-2026,758224.0,3,4245478.0,5.6,0.0,0,0.42,4245478.0,0.0,4245478.0,0.0,False,False,False,5.07,51.7,5.31,5.5,-10.5,-9.5,9.5,105.0,,-92.0,-2.42,44.0,-0.04,-7.4,0.01,False,-733.33,0.4,20,10,0,-2,28,Avoid
NRL,NUPUR RECYCLERS LIMITED,4206920.0,50730.0,3,24-06-2026,50730.0,3,4206920.0,82.93,0.0,0,0.42,4206920.0,0.0,4206920.0,0.0,False,False,False,115.0,72.53,98.39,67.04,116.7,38.7,38.7,794.0,84.9,15.0,1.43,82.0,0.34,9.71,0.0,True,3.67,0.053,20,16,30,-5,61,Buy on Breakout
ASAHISONG,ASAHI SONGWON COLORS LIMITED,3381000.0,10000.0,1,11-08-2026,10000.0,1,3381000.0,338.1,0.0,0,0.34,3381000.0,0.0,3381000.0,0.0,False,False,False,346.5,66.73,299.05,255.59,48.2,2.5,2.5,407.0,12.0,-8.0,24.0,33.0,14.36,9.94,0.23,True,18.0,0.084,17,21,25,0,63,Buy on Breakout
VSTL,VIBHOR STEEL TUBES LIMITED,3257251.0,28096.0,6,17-08-2026,28096.0,6,3257251.0,115.93,0.0,0,0.33,3257251.0,0.0,3257251.0,0.0,False,False,False,106.55,73.48,113.08,121.55,-10.5,-8.1,8.1,199.0,23.6,21.0,12.07,-29.0,1.02,7.92,0.98,True,4.11,0.166,20,11,0,-2,29,Avoid
SENCO,SENCO GOLD LIMITED,2987130.0,8920.0,1,30-06-2026,8920.0,1,2987130.0,334.88,0.0,0,0.3,2987130.0,0.0,2987130.0,0.0,False,False,False,336.65,68.48,360.67,332.02,-7.9,0.5,0.5,5523.0,9.33,43.0,223.0,175.0,6.97,21.4,1.03,False,7.0,0.005,17,21,15,0,53,Buy on Breakout
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,2567503.0,61500.0,14,17-06-2026,61500.0,14,2567503.0,41.75,0.0,0,0.26,2567503.0,0.0,2567503.0,0.0,False,False,False,39.4,71.79,40.46,39.57,18.4,-5.6,5.6,384.0,94.9,246.0,0.91,10.0,0.14,2.16,0.0,False,4.21,0.068,20,8,10,-5,33,Fundamental Watch
INDIQUBE,Indiqube Spaces Limited,2543624.0,15500.0,4,24-06-2026,15500.0,4,2543624.0,164.1,0.0,0,0.25,2543624.0,0.0,2543624.0,0.0,False,False,False,188.95,60.6,171.9,179.82,2.9,15.1,15.1,3972.0,,39.0,258.0,30.0,-1.13,6.38,10.11,True,61.0,0.006,15,23,25,0,63,Buy on Breakout
