Symbol,CompanyName,ValuePurchased,ReportedBuyQty,ReportedBuyTxn,acqtoDt,TotalQty,NumBuyTxn,PricedValuePurchased,AvgPrice,MissingValueQty,MissingValueTxn,ValueCr,MarketBuyValue,MarketSellValue,NetBuyValue,SellBuyRatioPct,HasMarketSell,SellBuyExclusion,HasPledging,LastPrice,PromoHolding,DMA50,DMA200,SixMonthReturn,PriceDiffPct,AbsDiffPct,MarketCapCr,PE,RevGrowthPct,EBITDAGrowthPct,PATGrowthPct,EPSGrowthPct,ROCEPct,DE_Ratio,OCFPositive,OPMPct,PromoConvictionPct,ScorePromo,ScoreFund,ScoreTech,ScoreRisk,Score,Category
PONNIERODE,PONNI SUGARS (ERODE) LIMITED,101498680.0,290000.0,1,17-08-2026,290000.0,1,101498680.0,350.0,0.0,0,10.15,101498680.0,0.0,101498680.0,0.0,False,False,False,382.0,42.36,322.44,292.78,43.0,9.1,9.1,328.0,11.0,22.0,-1.78,175.0,-1.43,7.27,0.0,True,-1.94,3.095,17,21,25,-2,61,Buy on Breakout
AEROENTER,AEROFLEX ENTERPRISES LIMITED,89594180.0,847500.0,5,17-06-2026,847500.0,5,89594180.0,105.72,0.0,0,8.96,89594180.0,0.0,89594180.0,0.0,False,False,False,130.25,51.59,125.15,94.95,62.7,23.2,23.2,1475.0,14.7,152.0,-23.0,955.0,8.07,3.22,0.0,False,-831.0,0.607,20,15,30,-2,63,Buy on Breakout
PNGSREVA,PNGS Reva Diamond Jewellery Limited,80168880.0,210238.0,4,25-06-2026,205238.0,3,80168880.0,390.61,5000.0,1,8.02,80168880.0,0.0,80168880.0,0.0,False,False,False,565.0,63.09,440.13,,37.1,44.6,44.6,1785.0,21.2,581.0,34.0,881.0,8.58,22.0,0.33,False,29.0,0.449,20,24,20,0,64,Buy on Breakout
PREMIERPOL,PREMIER POLYFILM LIMITED,78023011.0,1421006.0,8,17-06-2026,1421006.0,8,78023011.0,54.91,0.0,0,7.8,78023011.0,5525660.0,72497351.0,7.08,True,False,False,91.2,67.46,68.98,55.02,71.6,66.1,66.1,956.0,27.4,19.0,13.52,34.0,0.87,30.8,0.0,True,15.38,0.816,23,25,30,0,78,Strong Buy Setup
GANESHCP,GANESH CONSUMER PRODUCTS LIMITED,75733991.0,371000.0,5,30-06-2026,371000.0,5,75733991.0,204.13,0.0,0,7.57,75733991.0,0.0,75733991.0,0.0,False,False,False,164.05,64.08,182.49,204.75,-14.4,-19.6,19.6,662.0,14.6,-1.0,21.0,45.0,3.1,19.4,0.07,True,11.0,1.144,20,25,0,0,45,Watchlist
AJMERA,AJMERA REALTY & INFRA INDIA LIMITED,73623440.0,641000.0,4,04-06-2026,641000.0,4,73623440.0,114.86,0.0,0,7.36,73623440.0,0.0,73623440.0,0.0,False,False,False,116.37,69.74,127.64,360.12,-19.9,1.3,1.3,2291.0,19.7,18.0,46.0,-4.0,1.17,14.2,0.46,False,38.0,0.321,25,13,5,0,43,Watchlist
NIITMTS,NIIT Learning Systems Limited,69880862.0,312588.0,6,09-06-2026,312588.0,6,69880862.0,223.56,0.0,0,6.99,69880862.0,0.0,69880862.0,0.0,False,False,False,235.0,34.84,235.92,312.1,-34.6,5.1,5.1,3256.0,27.1,6.0,22.0,-8.0,2.06,18.3,0.03,True,16.0,0.215,15,18,10,0,43,Watchlist
AURUM,Aurum PropTech Limited,64710222.0,340000.0,16,29-06-2026,340000.0,16,64710222.0,190.32,0.0,0,6.47,64710222.0,0.0,64710222.0,0.0,False,False,False,231.0,50.34,220.24,187.09,30.5,21.4,21.4,1666.0,258.0,-48.0,-3.0,2250.0,6.59,1.28,0.01,False,-5760.0,0.388,20,10,30,-5,55,Buy on Breakout
PARADEEP,PARADEEP PHOSPHATES LIMITED,60024943.0,465273.0,6,19-06-2026,465273.0,6,60024943.0,129.01,0.0,0,6.0,60024943.0,0.0,60024943.0,0.0,False,False,False,150.51,56.08,140.79,137.35,22.3,16.7,16.7,15656.0,14.4,28.0,720.0,14.0,3.78,17.1,1.02,False,12.0,0.038,15,14,30,0,59,Buy on Breakout
HCLTECH,HCL Technologies Limited,52192113.0,47261.0,1,12-06-2026,47261.0,1,52192113.0,1104.34,0.0,0,5.22,52192113.0,0.0,52192113.0,0.0,False,False,False,1324.8,60.82,1222.14,1404.33,-10.2,20.0,20.0,358953.0,19.7,7.0,4158.0,44.0,25.89,53.4,0.04,True,29.0,0.001,12,30,10,0,52,Buy on Breakout
THANGAMAYL,THANGAMAYIL JEWELLERY LIMITED,52175756.0,10260.0,4,07-08-2026,10260.0,4,52175756.0,5085.36,0.0,0,5.22,52175756.0,0.0,52175756.0,0.0,False,False,False,5514.0,67.16,5884.92,4168.84,51.0,8.4,8.4,17108.0,43.6,83.0,145.0,264.0,27.38,25.5,0.64,True,5.0,0.031,20,32,25,0,77,Strong Buy Setup
ALEMBICLTD,Alembic Limited,50207146.0,570095.0,2,19-08-2026,570095.0,2,50207146.0,88.07,0.0,0,5.02,50207146.0,0.0,50207146.0,0.0,False,False,False,88.57,70.88,89.27,92.15,-10.3,0.6,0.6,2275.0,18.6,8.0,14.0,-14.0,0.57,16.9,0.01,True,30.0,0.221,17,13,5,0,35,Fundamental Watch
IBULLSLTD,Indiabulls Limited,42690564.0,2241914.0,2,19-05-2026,2241914.0,2,42690564.0,19.04,0.0,0,4.27,42690564.0,0.0,42690564.0,0.0,False,False,False,26.33,27.46,27.9,,172.3,38.3,38.3,6171.0,,110.0,19.45,87.0,0.04,-0.33,0.16,False,56.33,0.069,12,20,15,0,47,Watchlist
STEL,STEL HOLDINGS LIMITED,41187887.0,74000.0,23,25-06-2026,74000.0,23,41187887.0,556.59,0.0,0,4.12,41187887.0,0.0,41187887.0,0.0,False,False,False,581.0,64.68,567.5,497.44,21.3,4.4,4.4,1067.0,54.3,21.0,-0.11,23.0,-0.07,1.58,0.0,False,-110.0,0.386,20,15,25,-2,58,Buy on Breakout
NCLIND,NCL INDUSTRIES LIMITED,39165580.0,221371.0,23,18-08-2026,221371.0,23,39165580.0,176.92,0.0,0,3.92,39165580.0,0.0,39165580.0,0.0,False,False,False,172.7,44.48,184.23,186.31,-9.5,-2.4,2.4,784.0,6.33,4.0,40.0,191.0,3.81,14.5,0.25,True,12.0,0.5,20,21,0,0,41,Watchlist
GEMAROMA,Gem Aromatics Limited,34481167.0,228760.0,2,04-06-2026,228760.0,2,34481167.0,150.73,0.0,0,3.45,34481167.0,0.0,34481167.0,0.0,False,False,False,176.95,55.06,184.15,174.08,-11.2,17.4,17.4,916.0,33.4,-22.0,8.51,-44.0,1.39,9.1,0.19,True,10.25,0.377,17,9,20,0,46,Watchlist
KCP,KCP LIMITED,33608678.0,208674.0,8,30-06-2026,208674.0,8,33608678.0,161.06,0.0,0,3.36,33608678.0,5240000.0,28368678.0,15.59,True,False,False,151.74,43.93,164.08,168.81,-17.1,-5.8,5.8,1949.0,16.5,10.0,18.51,186.0,0.04,14.3,0.49,True,4.76,0.172,13,21,0,-2,32,Fundamental Watch
GREENPANEL,Greenpanel Industries Limited,30280183.0,164719.0,1,22-05-2026,164719.0,1,30280183.0,183.83,0.0,0,3.03,30280183.0,0.0,30280183.0,0.0,False,False,False,161.8,53.12,190.33,213.75,-28.1,-12.0,12.0,1976.0,294.0,12.0,29.89,-69.0,0.1,-0.4,0.27,True,8.54,0.153,12,14,0,-3,23,Avoid
RGL,Renaissance Global Limited,30063761.0,297965.0,2,11-06-2026,297965.0,2,30063761.0,100.9,0.0,0,3.01,30063761.0,0.0,30063761.0,0.0,False,False,False,130.0,69.56,116.84,115.42,2.1,28.8,28.8,1396.0,48.7,7.0,22.0,0.0,0.95,5.28,0.52,True,5.0,0.216,17,11,30,0,58,Buy on Breakout
BAJAJHCARE,BAJAJ HEALTHCARE LIMITED,29730147.0,100000.0,1,12-06-2026,100000.0,1,29730147.0,297.3,0.0,0,2.97,29730147.0,0.0,29730147.0,0.0,False,False,False,318.0,67.69,330.49,354.76,-12.8,7.0,7.0,1075.0,19.1,12.0,29.0,20.0,4.07,11.5,0.47,True,17.0,0.276,22,21,5,0,48,Watchlist
SESHAPAPER,SESHASAYEE PAPER AND BOARDS LIMITED,27753590.0,122664.0,4,30-07-2026,122664.0,4,27753590.0,226.26,0.0,0,2.78,27753590.0,0.0,27753590.0,0.0,False,False,False,226.18,42.78,227.04,243.24,-14.3,-0.0,0.0,1426.0,16.9,6.0,44.0,1.0,5.33,5.09,0.0,True,9.0,0.195,15,14,0,0,29,Avoid
MANINFRA,MAN INFRACONSTRUCTION LIMITED,26297500.0,250000.0,1,25-06-2026,250000.0,1,26297500.0,105.19,0.0,0,2.63,26297500.0,0.0,26297500.0,0.0,False,False,False,109.88,67.15,104.86,113.46,-2.9,4.5,4.5,4470.0,29.1,-25.0,71.0,-11.0,1.48,10.7,0.0,True,69.0,0.059,17,14,10,0,41,Watchlist
LAOPALA,LA OPALA RG LIMITED,26086669.0,150000.0,3,08-06-2026,150000.0,3,26086669.0,173.91,0.0,0,2.61,26086669.0,0.0,26086669.0,0.0,False,False,False,187.11,65.64,184.82,192.97,-6.7,7.6,7.6,2075.0,22.0,-3.0,26.0,-4.0,2.36,14.2,0.01,True,36.0,0.126,20,14,15,0,49,Watchlist
LANDMARK,Landmark Cars Limited,20373286.0,53600.0,6,10-06-2026,53600.0,6,20373286.0,380.1,0.0,0,2.04,20373286.0,0.0,20373286.0,0.0,False,False,False,509.2,52.87,484.83,454.6,19.6,34.0,34.0,2116.0,47.4,26.0,26.0,-1.0,2.8,9.59,0.19,True,14.0,0.096,15,19,30,0,64,Buy on Breakout
NINSYS,Nintec Systems Limited,20039124.0,26000.0,17,30-06-2026,26000.0,17,20039124.0,770.74,0.0,0,2.0,20039124.0,0.0,20039124.0,0.0,False,False,False,724.8,47.23,796.28,519.08,108.3,-6.0,6.0,1342.0,45.7,17.0,10.62,17.0,4.44,52.7,0.02,True,41.45,0.149,15,25,15,0,55,Buy on Breakout
GANDHAR,GANDHAR OIL REFINERY (INDIA) LIMITED,19941912.0,125738.0,3,16-06-2026,125738.0,3,19941912.0,158.6,0.0,0,1.99,19941912.0,0.0,19941912.0,0.0,False,False,False,250.2,64.63,209.75,159.56,66.6,57.8,57.8,2452.0,8.43,36.0,249.0,301.0,18.27,15.4,0.07,True,16.0,0.081,15,35,30,0,80,Strong Buy Setup
LIBERTSHOE,LIBERTY SHOES LIMITED,17545445.0,65000.0,2,30-06-2026,65000.0,2,17545445.0,269.93,0.0,0,1.75,17545445.0,2774200.0,14771245.0,15.81,True,False,False,243.55,58.5,258.05,262.19,-13.0,-9.8,9.8,417.0,48.9,6.0,13.51,-39.0,0.4,7.91,0.71,True,7.95,0.42,15,6,0,0,21,Avoid
OBCL,OBCL LIMITED (FORMERLY KNOWN AS ORISSA BENGAL CARRIER LIMITED),15757330.0,295252.0,6,18-08-2026,295252.0,6,15757330.0,53.37,0.0,0,1.58,15757330.0,0.0,15757330.0,0.0,False,False,False,54.25,67.23,54.65,55.15,-7.7,1.6,1.6,116.0,,6.0,2.47,-3779.0,-0.05,-2.08,0.8,True,3.0,1.362,25,6,5,-2,34,Fundamental Watch
DBOL,Dhampur Bio Organics Limited,15157366.0,137268.0,6,06-08-2026,137268.0,6,15157366.0,110.42,0.0,0,1.52,15157366.0,0.0,15157366.0,0.0,False,False,False,129.17,50.45,111.41,99.21,28.7,17.0,17.0,854.0,35.1,2.0,11.0,618.0,5.78,4.95,1.03,True,2.0,0.178,15,13,30,-2,56,Buy on Breakout
DOLLAR,DOLLAR INDUSTRIES LIMITED,14833500.0,55000.0,1,24-06-2026,55000.0,1,14833500.0,269.7,0.0,0,1.48,14833500.0,0.0,14833500.0,0.0,False,False,False,266.95,73.09,265.2,297.32,-14.1,-1.0,1.0,1525.0,13.8,6.0,46.0,18.0,4.31,13.6,0.28,True,12.0,0.097,17,21,5,0,43,Watchlist
SINCLAIR,SINCLAIRS HOTELS LIMITED,14780487.0,197294.0,4,11-06-2026,197294.0,4,14780487.0,74.92,0.0,0,1.48,14780487.0,0.0,14780487.0,0.0,False,False,False,75.49,62.78,75.69,78.95,-0.9,0.8,0.8,388.0,36.0,21.0,8.39,-19.0,1.54,8.73,0.28,True,41.64,0.381,20,14,5,0,39,Fundamental Watch
STANLEY,STANLEY LIFESTYLES LIMITED,14688935.0,101000.0,1,03-06-2026,101000.0,1,14688935.0,145.44,0.0,0,1.47,14688935.0,0.0,14688935.0,0.0,False,False,False,135.11,56.81,150.43,174.61,-24.4,-7.1,7.1,777.0,81.5,-7.0,5.15,-56.0,0.67,4.4,0.2,True,9.33,0.189,12,9,0,-3,18,Avoid
NURECA,NURECA LIMITED,14123718.0,45313.0,7,31-07-2026,45313.0,7,14123718.0,311.69,0.0,0,1.41,14123718.0,0.0,14123718.0,0.0,False,False,False,316.5,63.24,279.23,274.9,11.0,1.5,1.5,304.0,140.0,22.0,2.45,264.0,2.55,2.07,0.01,False,6.06,0.464,20,15,25,-3,57,Buy on Breakout
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,13413150.0,460229.0,15,25-06-2026,460229.0,15,13413150.0,29.14,0.0,0,1.34,13413150.0,0.0,13413150.0,0.0,False,False,False,26.5,69.03,27.82,24.59,11.6,-9.1,9.1,101.0,72.4,-1.0,0.4,26.0,0.59,-0.18,-0.0,False,21.51,1.327,25,10,15,-3,47,Watchlist
MBEL,M & B Engineering Limited,12860369.0,44000.0,4,16-06-2026,44000.0,4,12860369.0,292.28,0.0,0,1.29,12860369.0,0.0,12860369.0,0.0,False,False,False,278.5,70.45,301.98,331.4,-16.4,-4.7,4.7,1590.0,20.2,13.0,21.0,-4.0,2.56,19.9,0.13,False,8.0,0.081,20,12,0,0,32,Fundamental Watch
VIVIANA,VIVIANA POWER TECH LIMITED,12408320.0,15222.0,3,29-06-2026,15222.0,3,12408320.0,815.16,0.0,0,1.24,12408320.0,0.0,12408320.0,0.0,False,False,False,694.85,73.2,764.19,,,-14.8,14.8,699.0,12.7,185.0,11.55,204.0,6.84,50.7,0.81,True,16.07,0.177,20,22,0,0,42,Watchlist
ARSSBL,Anand Rathi Share and Stock Brokers Limited,10900691.0,20000.0,1,16-06-2026,20000.0,1,10900691.0,545.03,0.0,0,1.09,10900691.0,0.0,10900691.0,0.0,False,False,False,497.5,69.9,533.56,563.07,-13.2,-8.7,8.7,3145.0,21.3,17.0,97.0,53.0,3.73,19.8,0.62,True,40.0,0.035,17,27,0,0,44,Watchlist
VISAKAIND,Visaka Industries Limited,9980229.0,135049.0,8,18-06-2026,135049.0,8,9980229.0,73.9,0.0,0,1.0,9980229.0,0.0,9980229.0,0.0,False,False,False,94.57,48.42,83.39,71.17,40.3,28.0,28.0,811.0,12.0,11.0,88.0,439.0,5.79,7.03,0.36,True,15.0,0.123,15,21,30,0,66,Strong Buy Setup
SBCL,SHIVALIK BIMETAL CONTROLS LIMITED,9306870.0,13670.0,3,11-06-2026,13670.0,3,9306870.0,680.82,0.0,0,0.93,9306870.0,0.0,9306870.0,0.0,False,False,False,1035.0,51.09,792.66,569.03,96.1,52.0,52.0,5903.0,67.3,7.0,36.0,14.0,4.58,25.3,0.09,True,28.0,0.016,15,18,30,-3,60,Buy on Breakout
BMWVENTLTD,BMW VENTURES LIMITED,9023141.0,150000.0,2,06-08-2026,150000.0,2,9023141.0,60.15,0.0,0,0.9,9023141.0,0.0,9023141.0,0.0,False,False,False,57.98,73.01,58.2,59.67,-0.7,-3.6,3.6,498.0,12.4,19.0,21.0,20.0,1.22,12.0,0.58,True,3.4,0.181,17,23,0,-2,38,Fundamental Watch
SAHLIBHFI,Shalibhadra Finance Limited,8294696.0,100000.0,1,05-06-2026,100000.0,1,8294696.0,82.95,0.0,0,0.83,8294696.0,0.0,8294696.0,0.0,False,False,False,70.2,55.35,77.49,,-15.7,-15.4,15.4,220.0,11.1,15.0,,16.0,1.59,14.6,0.33,False,,0.377,17,10,0,0,27,Avoid
AVONMORE,AVONMORE CAPITAL & MANAGEMENT SERVICES LIMITED,8253449.0,710000.0,4,18-08-2026,710000.0,4,8253449.0,11.62,0.0,0,0.83,8253449.0,0.0,8253449.0,0.0,False,False,False,13.03,69.12,10.65,13.69,-11.3,12.1,12.1,369.0,1192.0,-61.0,,-98.0,0.01,2.46,0.44,True,,0.225,20,9,15,-3,41,Watchlist
OMPOWER,Om Power Transmission Limited,7447179.0,40763.0,3,24-06-2026,40763.0,3,7447179.0,182.69,0.0,0,0.74,7447179.0,0.0,7447179.0,0.0,False,False,False,165.49,69.05,173.08,,-14.5,-9.4,9.4,567.0,13.4,61.0,15.0,82.0,3.07,42.7,0.35,False,12.0,0.131,20,19,0,0,39,Fundamental Watch
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,7344674.0,10455.0,1,17-08-2026,10455.0,1,7344674.0,702.5,0.0,0,0.73,7344674.0,0.0,7344674.0,0.0,False,False,False,735.0,61.71,735.2,758.94,5.7,4.6,4.6,225.0,,9.0,11.91,-184.0,31.98,0.27,0.1,True,57.93,0.324,17,14,10,0,41,Watchlist
CHEMBONDCH,CHEMBOND CHEMICALS LIMITED,7015000.0,30500.0,2,06-08-2026,30500.0,2,7015000.0,230.0,0.0,0,0.7,7015000.0,0.0,7015000.0,0.0,False,False,False,274.0,67.65,232.55,173.88,64.1,19.1,19.1,728.0,60.8,3.0,2.99,97.0,1.0,11.6,0.0,True,16.21,0.096,17,16,30,-3,60,Buy on Breakout
TIGERLOGS,Tiger Logistics (India) Limited,6569275.0,179000.0,10,30-06-2026,179000.0,10,6569275.0,36.7,0.0,0,0.66,6569275.0,0.0,6569275.0,0.0,False,False,False,28.99,61.81,31.97,33.76,-22.1,-21.0,21.0,306.0,16.2,16.0,2.79,-30.0,0.21,17.6,0.31,False,1.83,0.216,15,12,0,-2,25,Avoid
RSL,RAJPUTANA STAINLESS LIMITED,6545735.0,50000.0,1,16-06-2026,50000.0,1,6545735.0,130.91,0.0,0,0.65,6545735.0,0.0,6545735.0,0.0,False,False,False,166.4,57.03,137.73,,46.3,27.1,27.1,1382.0,23.5,8.0,29.0,25.0,2.42,25.2,0.19,True,9.0,0.047,12,25,15,0,52,Buy on Breakout
WCIL,WESTERN CARRIERS (INDIA) LIMITED,6289883.0,62691.0,5,30-06-2026,62691.0,5,6289883.0,100.33,0.0,0,0.63,6289883.0,0.0,6289883.0,0.0,False,False,False,85.6,71.89,93.95,105.93,-27.3,-14.7,14.7,880.0,24.0,9.0,18.68,-36.0,0.85,6.79,0.26,False,4.02,0.072,20,8,0,-2,26,Avoid
LYKALABS,Lyka Labs Limited,4975280.0,70143.0,6,29-06-2026,70143.0,6,4975280.0,70.93,0.0,0,0.5,4975280.0,0.0,4975280.0,0.0,False,False,False,70.77,54.81,68.25,69.01,0.8,-0.2,0.2,256.0,,0.0,4.59,-215.0,0.58,-4.65,0.56,True,10.85,0.195,15,6,15,0,36,Fundamental Watch
SHAKTIPUMP,SHAKTI PUMPS (INDIA) LIMITED,4945348.0,9000.0,1,16-06-2026,9000.0,1,4945348.0,549.48,0.0,0,0.49,4945348.0,0.0,4945348.0,0.0,False,False,False,492.0,56.22,542.73,592.47,-24.9,-10.5,10.5,6077.0,31.6,13.0,59.0,-52.0,3.48,24.3,0.26,True,7.0,0.008,12,18,0,0,30,Fundamental Watch
MACPOWER,MACPOWER CNC MACHINES LIMITED,4356789.0,4733.0,2,04-06-2026,4733.0,2,4356789.0,920.51,0.0,0,0.44,4356789.0,0.0,4356789.0,0.0,False,False,False,1950.0,73.16,1383.86,1071.95,118.0,111.8,111.8,1944.0,50.0,35.0,15.42,47.0,9.58,29.1,0.01,True,16.19,0.023,17,30,30,0,77,Strong Buy Setup
ASAHIINDIA,ASAHI INDIA GLASS LIMITED,4251250.0,5000.0,1,29-06-2026,5000.0,1,4251250.0,850.25,0.0,0,0.43,4251250.0,0.0,4251250.0,0.0,False,False,False,954.45,54.23,889.5,913.07,-1.6,12.3,12.3,24408.0,56.4,10.0,317.0,35.0,5.94,11.4,0.52,True,24.0,0.002,12,18,15,0,45,Watchlist
SHYAMCENT,SHYAM CENTURY FERROUS LIMITED,4245478.0,758224.0,3,30-06-2026,758224.0,3,4245478.0,5.6,0.0,0,0.42,4245478.0,0.0,4245478.0,0.0,False,False,False,5.0,51.7,5.31,5.49,-9.9,-10.7,10.7,106.0,,-92.0,-2.42,44.0,-0.04,-7.4,0.01,False,-733.33,0.396,20,10,0,-2,28,Avoid
NRL,NUPUR RECYCLERS LIMITED,4206920.0,50730.0,3,24-06-2026,50730.0,3,4206920.0,82.93,0.0,0,0.42,4206920.0,0.0,4206920.0,0.0,False,False,False,113.1,72.53,99.13,67.27,105.3,36.4,36.4,781.0,83.5,15.0,1.43,82.0,0.34,9.71,0.0,True,3.67,0.054,20,16,30,-5,61,Buy on Breakout
VSTL,VIBHOR STEEL TUBES LIMITED,3470893.0,30096.0,7,18-08-2026,30096.0,7,3470893.0,115.33,0.0,0,0.35,3470893.0,0.0,3470893.0,0.0,False,False,False,107.3,73.48,112.84,121.36,-11.2,-7.0,7.0,202.0,24.0,21.0,12.07,-29.0,1.02,7.92,0.98,True,4.11,0.173,20,11,0,-2,29,Avoid
ASAHISONG,ASAHI SONGWON COLORS LIMITED,3381000.0,10000.0,1,11-08-2026,10000.0,1,3381000.0,338.1,0.0,0,0.34,3381000.0,0.0,3381000.0,0.0,False,False,False,360.0,66.73,300.94,255.98,52.9,6.5,6.5,417.0,12.3,-8.0,24.0,33.0,14.36,9.94,0.23,True,18.0,0.082,17,21,25,0,63,Buy on Breakout
HEXAGON,HEXAGON NUTRITION LIMITED,3054917.0,47700.0,3,17-08-2026,47700.0,3,3054917.0,64.04,0.0,0,0.31,3054917.0,0.0,3054917.0,0.0,False,False,False,69.5,64.29,,,,8.5,8.5,848.0,20.3,,12.31,,0.8,,0.11,True,12.14,0.037,15,9,10,0,34,Fundamental Watch
SENCO,SENCO GOLD LIMITED,2987130.0,8920.0,1,30-06-2026,8920.0,1,2987130.0,334.88,0.0,0,0.3,2987130.0,0.0,2987130.0,0.0,False,False,False,333.0,68.48,360.38,332.07,-11.2,-0.6,0.6,5435.0,9.19,43.0,223.0,175.0,6.97,21.4,1.03,False,7.0,0.006,17,21,10,0,48,Watchlist
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,2567503.0,61500.0,14,17-06-2026,61500.0,14,2567503.0,41.75,0.0,0,0.26,2567503.0,0.0,2567503.0,0.0,False,False,False,40.3,71.79,40.45,39.57,25.2,-3.5,3.5,396.0,98.1,246.0,0.91,10.0,0.14,2.16,0.0,False,4.21,0.066,20,8,15,-5,38,Fundamental Watch
INDIQUBE,Indiqube Spaces Limited,2543624.0,15500.0,4,24-06-2026,15500.0,4,2543624.0,164.1,0.0,0,0.25,2543624.0,0.0,2543624.0,0.0,False,False,False,192.0,60.6,172.6,179.66,5.4,17.0,17.0,4088.0,,39.0,258.0,30.0,-1.13,6.38,10.11,True,61.0,0.006,15,23,25,0,63,Buy on Breakout
