Symbol,CompanyName,ValuePurchased,ReportedBuyQty,ReportedBuyTxn,acqtoDt,TotalQty,NumBuyTxn,PricedValuePurchased,AvgPrice,MissingValueQty,MissingValueTxn,ValueCr,MarketBuyValue,MarketSellValue,NetBuyValue,SellBuyRatioPct,HasMarketSell,SellBuyExclusion,HasPledging,LastPrice,PromoHolding,DMA50,DMA200,SixMonthReturn,PriceDiffPct,AbsDiffPct,MarketCapCr,PE,RevGrowthPct,EBITDAGrowthPct,PATGrowthPct,EPSGrowthPct,ROCEPct,DE_Ratio,OCFPositive,OPMPct,PromoConvictionPct,ScorePromo,ScoreFund,ScoreTech,ScoreRisk,Score,Category
NINSYS,Nintec Systems Limited,20039124.0,26000.0,17,30-06-2026,26000.0,17,20039124.0,770.74,0.0,0,2.0,20039124.0,0.0,20039124.0,0.0,False,False,False,716.9,47.23,797.99,524.68,112.0,-7.0,7.0,1328.0,45.2,17.0,10.62,17.0,4.44,50.3,0.02,True,41.45,0.151,15,25,15,0,55,Buy on Breakout
GANDHAR,GANDHAR OIL REFINERY (INDIA) LIMITED,19941912.0,125738.0,3,16-06-2026,125738.0,3,19941912.0,158.6,0.0,0,1.99,19941912.0,0.0,19941912.0,0.0,False,False,False,255.42,64.63,217.49,161.94,71.3,61.0,61.0,2502.0,8.6,36.0,249.0,301.0,18.27,15.5,0.07,True,16.0,0.08,15,35,30,0,80,Strong Buy Setup
OBCL,OBCL LIMITED (FORMERLY KNOWN AS ORISSA BENGAL CARRIER LIMITED),18806886.0,351927.0,7,21-08-2026,351927.0,7,18806886.0,53.44,0.0,0,1.88,18806886.0,0.0,18806886.0,0.0,False,False,False,56.72,67.23,54.34,55.13,3.1,6.1,6.1,120.0,,6.0,2.47,-3779.0,-0.05,-1.26,0.8,True,3.0,1.567,25,6,25,-2,54,Buy on Breakout
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,16116903.0,22454.0,3,20-08-2026,22454.0,3,16116903.0,717.77,0.0,0,1.61,16116903.0,0.0,16116903.0,0.0,False,False,False,762.95,61.71,731.64,759.67,8.5,6.3,6.3,236.0,,9.0,11.91,-184.0,31.98,0.27,0.1,True,57.93,0.682,20,14,25,0,59,Buy on Breakout
DBOL,Dhampur Bio Organics Limited,15157366.0,137268.0,6,06-08-2026,137268.0,6,15157366.0,110.42,0.0,0,1.52,15157366.0,0.0,15157366.0,0.0,False,False,False,128.94,50.45,112.9,100.22,35.7,16.8,16.8,861.0,35.4,2.0,11.0,618.0,5.78,4.95,1.03,True,2.0,0.177,15,13,30,-2,56,Buy on Breakout
DOLLAR,DOLLAR INDUSTRIES LIMITED,14833500.0,55000.0,1,24-06-2026,55000.0,1,14833500.0,269.7,0.0,0,1.48,14833500.0,0.0,14833500.0,0.0,False,False,False,274.6,73.09,267.19,295.63,-12.0,1.8,1.8,1557.0,14.1,6.0,46.0,18.0,4.31,13.6,0.28,True,12.0,0.095,17,21,10,0,48,Watchlist
SINCLAIR,SINCLAIRS HOTELS LIMITED,14780487.0,197294.0,4,11-06-2026,197294.0,4,14780487.0,74.92,0.0,0,1.48,14780487.0,0.0,14780487.0,0.0,False,False,False,74.59,62.78,75.64,78.53,-0.6,-0.4,0.4,383.0,35.5,21.0,8.39,-19.0,1.54,8.73,0.28,True,41.64,0.386,20,14,0,0,34,Fundamental Watch
STANLEY,STANLEY LIFESTYLES LIMITED,14688935.0,101000.0,1,03-06-2026,101000.0,1,14688935.0,145.44,0.0,0,1.47,14688935.0,0.0,14688935.0,0.0,False,False,False,135.08,56.81,150.15,171.78,-24.6,-7.1,7.1,770.0,80.7,-7.0,5.15,-56.0,0.67,4.4,0.2,True,9.33,0.191,12,9,0,-3,18,Avoid
NURECA,NURECA LIMITED,14123718.0,45313.0,7,31-07-2026,45313.0,7,14123718.0,311.69,0.0,0,1.41,14123718.0,0.0,14123718.0,0.0,False,False,False,296.65,63.24,285.14,275.64,3.1,-4.8,4.8,283.0,131.0,22.0,2.45,264.0,2.55,2.07,0.01,False,6.06,0.498,20,15,20,-3,52,Buy on Breakout
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,13413150.0,460229.0,15,25-06-2026,460229.0,15,13413150.0,29.14,0.0,0,1.34,13413150.0,0.0,13413150.0,0.0,False,False,False,26.74,69.03,27.56,24.58,24.4,-8.2,8.2,105.0,75.4,-1.0,0.4,26.0,0.59,-0.18,0.0,False,21.51,1.276,25,10,15,-3,47,Watchlist
MBEL,M & B Engineering Limited,12860369.0,44000.0,4,16-06-2026,44000.0,4,12860369.0,292.28,0.0,0,1.29,12860369.0,0.0,12860369.0,0.0,False,False,False,272.05,70.45,300.98,327.71,-23.4,-6.9,6.9,1554.0,19.7,13.0,21.0,-4.0,2.56,19.9,0.13,False,8.0,0.083,20,12,0,0,32,Fundamental Watch
VIVIANA,VIVIANA POWER TECH LIMITED,12408320.0,15222.0,3,29-06-2026,15222.0,3,12408320.0,815.16,0.0,0,1.24,12408320.0,0.0,12408320.0,0.0,False,False,False,725.7,73.2,755.3,,,-11.0,11.0,735.0,13.4,185.0,11.55,204.0,6.84,50.7,0.81,True,16.07,0.169,20,22,0,0,42,Watchlist
AVONMORE,AVONMORE CAPITAL & MANAGEMENT SERVICES LIMITED,11541108.0,955178.0,8,24-08-2026,955178.0,8,11541108.0,12.08,0.0,0,1.15,11541108.0,0.0,11541108.0,0.0,False,False,False,13.44,69.12,10.89,13.61,-9.6,11.3,11.3,381.0,1229.0,-61.0,,-98.0,0.01,2.46,0.44,True,,0.302,25,9,15,-3,46,Watchlist
ARSSBL,Anand Rathi Share and Stock Brokers Limited,10900691.0,20000.0,1,16-06-2026,20000.0,1,10900691.0,545.03,0.0,0,1.09,10900691.0,0.0,10900691.0,0.0,False,False,False,537.35,69.9,532.63,563.16,-0.1,-1.4,1.4,3390.0,23.0,17.0,97.0,53.0,3.73,19.8,0.62,True,40.0,0.032,17,27,5,0,49,Watchlist
VISAKAIND,Visaka Industries Limited,9980229.0,135049.0,8,18-06-2026,135049.0,8,9980229.0,73.9,0.0,0,1.0,9980229.0,0.0,9980229.0,0.0,False,False,False,91.33,48.42,84.79,71.44,41.5,23.6,23.6,789.0,11.7,11.0,88.0,439.0,5.79,7.03,0.36,True,15.0,0.127,15,21,30,0,66,Strong Buy Setup
SBCL,SHIVALIK BIMETAL CONTROLS LIMITED,9306870.0,13670.0,3,11-06-2026,13670.0,3,9306870.0,680.82,0.0,0,0.93,9306870.0,0.0,9306870.0,0.0,False,False,False,1018.35,51.09,817.35,579.53,106.9,49.6,49.6,5877.0,67.0,7.0,36.0,14.0,4.58,25.3,0.09,True,28.0,0.016,15,18,30,-3,60,Buy on Breakout
BMWVENTLTD,BMW VENTURES LIMITED,9023141.0,150000.0,2,06-08-2026,150000.0,2,9023141.0,60.15,0.0,0,0.9,9023141.0,0.0,9023141.0,0.0,False,False,False,56.97,73.01,58.05,59.5,-3.1,-5.3,5.3,494.0,12.4,19.0,21.0,20.0,1.22,12.0,0.58,True,3.4,0.182,17,23,0,-2,38,Fundamental Watch
TIGERLOGS,Tiger Logistics (India) Limited,8772025.0,254000.0,13,24-08-2026,254000.0,13,8772025.0,34.54,0.0,0,0.88,8772025.0,0.0,8772025.0,0.0,False,False,False,30.5,61.81,31.53,33.5,-7.9,-11.7,11.7,322.0,17.0,16.0,2.79,-30.0,0.21,17.6,0.31,False,1.83,0.273,20,12,0,-2,30,Fundamental Watch
IBULLSLTD,Indiabulls Limited,8770000.0,500000.0,1,19-05-2026,500000.0,1,8770000.0,17.54,0.0,0,0.88,8770000.0,0.0,8770000.0,0.0,False,False,False,27.09,27.46,28.1,,182.5,54.4,54.4,6301.0,,110.0,19.45,87.0,0.04,-0.33,0.16,False,56.33,0.014,12,20,10,0,42,Watchlist
SAHLIBHFI,Shalibhadra Finance Limited,8294696.0,100000.0,1,05-06-2026,100000.0,1,8294696.0,82.95,0.0,0,0.83,8294696.0,0.0,8294696.0,0.0,False,False,False,72.99,55.35,77.32,,-13.4,-12.0,12.0,226.0,11.4,15.0,,16.0,1.59,14.6,0.33,False,,0.367,17,10,0,0,27,Avoid
OMPOWER,Om Power Transmission Limited,7447179.0,40763.0,3,24-06-2026,40763.0,3,7447179.0,182.69,0.0,0,0.74,7447179.0,0.0,7447179.0,0.0,False,False,False,167.7,69.05,172.07,,-13.3,-8.2,8.2,577.0,13.7,61.0,15.0,82.0,3.07,42.7,0.35,False,12.0,0.128,20,19,0,0,39,Fundamental Watch
SIGIND,Signet Industries Limited,7024437.0,99963.0,5,21-08-2026,99963.0,5,7024437.0,70.27,0.0,0,0.7,7024437.0,0.0,7024437.0,0.0,False,False,False,69.29,72.57,54.21,51.08,41.9,-1.4,1.4,205.0,8.7,17.0,27.97,17.0,2.73,13.7,1.86,True,9.14,0.341,25,23,20,0,68,Strong Buy Setup
CHEMBONDCH,CHEMBOND CHEMICALS LIMITED,7015000.0,30500.0,2,06-08-2026,30500.0,2,7015000.0,230.0,0.0,0,0.7,7015000.0,0.0,7015000.0,0.0,False,False,False,267.41,67.65,240.85,176.26,69.6,16.3,16.3,716.0,59.8,3.0,2.99,97.0,1.0,11.6,0.0,True,16.21,0.098,17,16,30,0,63,Buy on Breakout
RSL,RAJPUTANA STAINLESS LIMITED,6545735.0,50000.0,1,16-06-2026,50000.0,1,6545735.0,130.91,0.0,0,0.65,6545735.0,0.0,6545735.0,0.0,False,False,False,164.32,57.03,140.61,,45.4,25.5,25.5,1370.0,23.3,8.0,29.0,25.0,2.42,25.2,0.19,True,9.0,0.047,12,25,15,0,52,Buy on Breakout
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,6444580.0,153750.0,18,21-08-2026,153750.0,18,6444580.0,41.92,0.0,0,0.64,6444580.0,0.0,6444580.0,0.0,False,False,False,44.98,71.79,40.65,39.62,11.7,7.3,7.3,445.0,110.0,246.0,0.91,10.0,0.14,2.16,0.0,False,4.21,0.144,20,8,30,-5,53,Buy on Breakout
WCIL,WESTERN CARRIERS (INDIA) LIMITED,6289883.0,62691.0,5,30-06-2026,62691.0,5,6289883.0,100.33,0.0,0,0.63,6289883.0,0.0,6289883.0,0.0,False,False,False,87.19,71.89,93.39,105.07,-26.8,-13.1,13.1,884.0,24.1,9.0,18.68,-36.0,0.85,6.79,0.26,False,4.02,0.071,20,8,0,-2,26,Avoid
BHAGERIA,Bhageria Industries Limited,5998424.0,27774.0,4,25-08-2026,27774.0,4,5998424.0,215.97,0.0,0,0.6,5998424.0,0.0,5998424.0,0.0,False,False,False,222.19,71.75,213.38,180.52,37.8,2.9,2.9,969.0,13.0,55.0,40.0,54.0,8.23,11.0,0.01,True,14.0,0.062,20,26,25,0,71,Strong Buy Setup
LYKALABS,Lyka Labs Limited,4975280.0,70143.0,6,29-06-2026,70143.0,6,4975280.0,70.93,0.0,0,0.5,4975280.0,0.0,4975280.0,0.0,False,False,False,73.59,54.81,68.49,68.6,9.4,3.8,3.8,267.0,,0.0,4.59,-215.0,0.58,-4.65,0.56,True,10.85,0.187,15,6,20,0,41,Watchlist
UYFINCORP,U. Y. Fincorp Limited,4960333.0,236123.0,3,19-08-2026,236123.0,3,4960333.0,21.01,0.0,0,0.5,4960333.0,0.0,4960333.0,0.0,False,False,False,19.86,70.87,17.57,15.01,38.9,-5.5,5.5,375.0,6.05,118.0,,391.0,1.03,18.5,0.01,False,,0.133,20,19,20,0,59,Buy on Breakout
SHAKTIPUMP,SHAKTI PUMPS (INDIA) LIMITED,4945348.0,9000.0,1,16-06-2026,9000.0,1,4945348.0,549.48,0.0,0,0.49,4945348.0,0.0,4945348.0,0.0,False,False,False,491.95,56.22,540.51,586.2,-14.6,-10.5,10.5,6069.0,31.6,13.0,59.0,-52.0,3.48,24.3,0.26,True,7.0,0.008,12,18,0,0,30,Fundamental Watch
MACPOWER,MACPOWER CNC MACHINES LIMITED,4356789.0,4733.0,2,04-06-2026,4733.0,2,4356789.0,920.51,0.0,0,0.44,4356789.0,0.0,4356789.0,0.0,False,False,False,1903.0,73.16,1458.74,1093.37,110.4,106.7,106.7,1904.0,48.9,35.0,15.42,47.0,9.58,29.1,0.01,True,16.19,0.023,17,30,30,0,77,Strong Buy Setup
VSTL,VIBHOR STEEL TUBES LIMITED,4306850.0,37696.0,9,24-08-2026,37696.0,9,4306850.0,114.25,0.0,0,0.43,4306850.0,0.0,4306850.0,0.0,False,False,False,111.5,73.48,112.08,120.69,-5.7,-2.4,2.4,212.0,25.3,21.0,12.07,-29.0,1.02,7.92,0.98,True,4.11,0.203,20,11,0,-2,29,Avoid
ASAHIINDIA,ASAHI INDIA GLASS LIMITED,4251250.0,5000.0,1,29-06-2026,5000.0,1,4251250.0,850.25,0.0,0,0.43,4251250.0,0.0,4251250.0,0.0,False,False,False,955.9,54.23,896.0,913.55,0.5,12.4,12.4,24418.0,56.4,10.0,317.0,35.0,5.94,11.4,0.52,True,24.0,0.002,12,18,20,0,50,Buy on Breakout
SHYAMCENT,SHYAM CENTURY FERROUS LIMITED,4245478.0,758224.0,3,30-06-2026,758224.0,3,4245478.0,5.6,0.0,0,0.42,4245478.0,0.0,4245478.0,0.0,False,False,False,4.89,51.7,5.31,5.45,-8.8,-12.7,12.7,102.0,,-92.0,-2.42,44.0,-0.04,-7.4,0.01,False,-733.33,0.412,20,10,0,-2,28,Avoid
NRL,NUPUR RECYCLERS LIMITED,4206920.0,50730.0,3,24-06-2026,50730.0,3,4206920.0,82.93,0.0,0,0.42,4206920.0,0.0,4206920.0,0.0,False,False,False,122.41,72.53,102.63,68.3,130.8,47.6,47.6,845.0,90.3,15.0,1.43,82.0,0.34,9.71,0.0,True,3.67,0.05,20,16,30,-5,61,Buy on Breakout
SENCO,SENCO GOLD LIMITED,4081958.0,12170.0,2,18-08-2026,12170.0,2,4081958.0,335.41,0.0,0,0.41,4081958.0,0.0,4081958.0,0.0,False,False,False,368.65,68.48,361.89,332.66,8.2,9.9,9.9,6075.0,10.3,43.0,223.0,175.0,6.97,21.4,1.03,False,7.0,0.007,17,21,30,0,68,Strong Buy Setup
