Symbol,PromoterEntity,WindowDays,BuyTransactions,BuyValue,SellTransactions,SellValue,NetBuyValue,FirstTransactionDate,LastTransactionDate
CHEMBOND,Raunaq Sameer Shah,15,2,923894.0,0,0.0,923894.0,03-09-2026,03-09-2026
CHEMBOND,Raunaq Sameer Shah,30,2,923894.0,0,0.0,923894.0,03-09-2026,03-09-2026
CHEMBOND,Raunaq Sameer Shah,60,2,923894.0,0,0.0,923894.0,03-09-2026,03-09-2026
CHEMBOND,Raunaq Sameer Shah,90,2,923894.0,0,0.0,923894.0,03-09-2026,03-09-2026
CHEMBOND,S an N Ventures Private Limited,7,0,0.0,0,0.0,0.0,03-09-2026,03-09-2026
CHEMBOND,S an N Ventures Private Limited,15,2,4196480.0,0,0.0,4196480.0,03-09-2026,03-09-2026
CHEMBOND,S an N Ventures Private Limited,30,2,4196480.0,0,0.0,4196480.0,03-09-2026,03-09-2026
CHEMBOND,S an N Ventures Private Limited,60,2,4196480.0,0,0.0,4196480.0,03-09-2026,03-09-2026
CHEMBOND,S an N Ventures Private Limited,90,2,4196480.0,0,0.0,4196480.0,03-09-2026,03-09-2026
CHEMBONDCH,MAMTA N SHAH,7,0,0.0,0,0.0,0.0,06-08-2026,06-08-2026
CHEMBONDCH,MAMTA N SHAH,15,0,0.0,0,0.0,0.0,06-08-2026,06-08-2026
CHEMBONDCH,MAMTA N SHAH,30,0,0.0,0,0.0,0.0,06-08-2026,06-08-2026
CHEMBONDCH,MAMTA N SHAH,60,2,9430000.0,0,0.0,9430000.0,06-08-2026,06-08-2026
CHEMBONDCH,MAMTA N SHAH,90,2,9430000.0,0,0.0,9430000.0,06-08-2026,06-08-2026
CHEMBONDCH,NIRMAL V SHAH,7,0,0.0,0,0.0,0.0,06-08-2026,25-08-2026
CHEMBONDCH,NIRMAL V SHAH,15,0,0.0,0,0.0,0.0,06-08-2026,25-08-2026
CHEMBONDCH,NIRMAL V SHAH,30,1,4065000.0,0,0.0,4065000.0,06-08-2026,25-08-2026
CHEMBONDCH,NIRMAL V SHAH,60,3,8665000.0,0,0.0,8665000.0,06-08-2026,25-08-2026
CHEMBONDCH,NIRMAL V SHAH,90,3,8665000.0,0,0.0,8665000.0,06-08-2026,25-08-2026
CONFIPET,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,7,1,235214695.0,0,0.0,235214695.0,19-06-2026,09-09-2026
CONFIPET,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,15,1,235214695.0,0,0.0,235214695.0,19-06-2026,09-09-2026
CONFIPET,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,30,4,670963275.0,0,0.0,670963275.0,19-06-2026,09-09-2026
CONFIPET,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,60,4,670963275.0,0,0.0,670963275.0,19-06-2026,09-09-2026
CONFIPET,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,90,10,1230283595.0,0,0.0,1230283595.0,19-06-2026,09-09-2026
CONFIPET,Essenn LPG Bottling Private Limited,7,0,0.0,0,0.0,0.0,29-06-2026,26-08-2026
CONFIPET,Essenn LPG Bottling Private Limited,15,0,0.0,0,0.0,0.0,29-06-2026,26-08-2026
CONFIPET,Essenn LPG Bottling Private Limited,30,1,60232040.0,0,0.0,60232040.0,29-06-2026,26-08-2026
CONFIPET,Essenn LPG Bottling Private Limited,60,1,60232040.0,0,0.0,60232040.0,29-06-2026,26-08-2026
CONFIPET,Essenn LPG Bottling Private Limited,90,3,210103080.0,0,0.0,210103080.0,29-06-2026,26-08-2026
DIAMONDYD,Authum Investment & Infrastructure Limited,7,0,0.0,0,0.0,0.0,25-06-2026,07-08-2026
DIAMONDYD,Authum Investment & Infrastructure Limited,15,0,0.0,0,0.0,0.0,25-06-2026,07-08-2026
DIAMONDYD,Authum Investment & Infrastructure Limited,30,0,0.0,0,0.0,0.0,25-06-2026,07-08-2026
DIAMONDYD,Authum Investment & Infrastructure Limited,60,3,586966134.0,0,0.0,586966134.0,25-06-2026,07-08-2026
DIAMONDYD,Authum Investment & Infrastructure Limited,90,4,595794044.0,0,0.0,595794044.0,25-06-2026,07-08-2026
DOLLAR,VK Mercantile Private Limited,7,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
DOLLAR,VK Mercantile Private Limited,15,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
DOLLAR,VK Mercantile Private Limited,30,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
DOLLAR,VK Mercantile Private Limited,60,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
DOLLAR,VK Mercantile Private Limited,90,1,14833500.0,0,0.0,14833500.0,24-06-2026,24-06-2026
EIEL,MANISH JAIN,7,0,0.0,0,0.0,0.0,01-09-2026,02-09-2026
EIEL,MANISH JAIN,15,2,11966478.0,0,0.0,11966478.0,01-09-2026,02-09-2026
EIEL,MANISH JAIN,30,2,11966478.0,0,0.0,11966478.0,01-09-2026,02-09-2026
EIEL,MANISH JAIN,60,2,11966478.0,0,0.0,11966478.0,01-09-2026,02-09-2026
EIEL,MANISH JAIN,90,2,11966478.0,0,0.0,11966478.0,01-09-2026,02-09-2026
EIEL,Manish Jain,7,0,0.0,0,0.0,0.0,31-08-2026,31-08-2026
EIEL,Manish Jain,15,0,0.0,0,0.0,0.0,31-08-2026,31-08-2026
EIEL,Manish Jain,30,1,1464316.0,0,0.0,1464316.0,31-08-2026,31-08-2026
EIEL,Manish Jain,60,1,1464316.0,0,0.0,1464316.0,31-08-2026,31-08-2026
EIEL,Manish Jain,90,1,1464316.0,0,0.0,1464316.0,31-08-2026,31-08-2026
GANDHAR,Ramesh Babulal Parekh,7,0,0.0,0,0.0,0.0,16-06-2026,08-09-2026
GANDHAR,Ramesh Babulal Parekh,15,2,13278006.0,0,0.0,13278006.0,16-06-2026,08-09-2026
GANDHAR,Ramesh Babulal Parekh,30,2,13278006.0,0,0.0,13278006.0,16-06-2026,08-09-2026
GANDHAR,Ramesh Babulal Parekh,60,2,13278006.0,0,0.0,13278006.0,16-06-2026,08-09-2026
GANDHAR,Ramesh Babulal Parekh,90,2,13278006.0,0,0.0,13278006.0,16-06-2026,08-09-2026
GANESHCP,MANISH MIMANI,7,0,0.0,0,0.0,0.0,19-06-2026,19-06-2026
GANESHCP,MANISH MIMANI,15,0,0.0,0,0.0,0.0,19-06-2026,19-06-2026
GANESHCP,MANISH MIMANI,30,0,0.0,0,0.0,0.0,19-06-2026,19-06-2026
GANESHCP,MANISH MIMANI,60,0,0.0,0,0.0,0.0,19-06-2026,19-06-2026
GANESHCP,MANISH MIMANI,90,1,9969935.0,0,0.0,9969935.0,19-06-2026,19-06-2026
GANESHCP,Manish Mimani,7,0,0.0,0,0.0,0.0,23-06-2026,02-09-2026
GANESHCP,Manish Mimani,15,1,3009963.0,0,0.0,3009963.0,23-06-2026,02-09-2026
GANESHCP,Manish Mimani,30,2,8001009.0,0,0.0,8001009.0,23-06-2026,02-09-2026
GANESHCP,Manish Mimani,60,2,8001009.0,0,0.0,8001009.0,23-06-2026,02-09-2026
GANESHCP,Manish Mimani,90,4,23998951.0,0,0.0,23998951.0,23-06-2026,02-09-2026
GOKUL,Bhikhiben Balvantsinh Rajput,7,0,0.0,0,0.0,0.0,12-06-2026,02-09-2026
GOKUL,Bhikhiben Balvantsinh Rajput,15,12,14565821.0,0,0.0,14565821.0,12-06-2026,02-09-2026
GOKUL,Bhikhiben Balvantsinh Rajput,30,20,22247438.0,0,0.0,22247438.0,12-06-2026,02-09-2026
GOKUL,Bhikhiben Balvantsinh Rajput,60,20,22247438.0,0,0.0,22247438.0,12-06-2026,02-09-2026
GOKUL,Bhikhiben Balvantsinh Rajput,90,20,22247438.0,0,0.0,22247438.0,12-06-2026,02-09-2026
GRMOVER,Atul Garg,7,0,0.0,0,0.0,0.0,12-06-2026,12-06-2026
GRMOVER,Atul Garg,15,0,0.0,0,0.0,0.0,12-06-2026,12-06-2026
GRMOVER,Atul Garg,30,0,0.0,0,0.0,0.0,12-06-2026,12-06-2026
GRMOVER,Atul Garg,60,0,0.0,0,0.0,0.0,12-06-2026,12-06-2026
GRMOVER,Atul Garg,90,0,0.0,0,0.0,0.0,12-06-2026,12-06-2026
GRMOVER,Mamta Garg,7,0,0.0,0,0.0,0.0,17-06-2026,24-06-2026
GRMOVER,Mamta Garg,15,0,0.0,0,0.0,0.0,17-06-2026,24-06-2026
GRMOVER,Mamta Garg,30,0,0.0,0,0.0,0.0,17-06-2026,24-06-2026
GRMOVER,Mamta Garg,60,0,0.0,0,0.0,0.0,17-06-2026,24-06-2026
GRMOVER,Mamta Garg,90,2,27365916.0,0,0.0,27365916.0,17-06-2026,24-06-2026
HCLTECH,Vama Sundari Investments (Delhi) Private Limited,7,0,0.0,0,0.0,0.0,12-06-2026,12-06-2026
HCLTECH,Vama Sundari Investments (Delhi) Private Limited,15,0,0.0,0,0.0,0.0,12-06-2026,12-06-2026
HCLTECH,Vama Sundari Investments (Delhi) Private Limited,30,0,0.0,0,0.0,0.0,12-06-2026,12-06-2026
HCLTECH,Vama Sundari Investments (Delhi) Private Limited,60,0,0.0,0,0.0,0.0,12-06-2026,12-06-2026
HCLTECH,Vama Sundari Investments (Delhi) Private Limited,90,0,0.0,0,0.0,0.0,12-06-2026,12-06-2026
HEXAGON,DR. NIKHIL KELKAR,7,0,0.0,0,0.0,0.0,17-08-2026,17-08-2026
HEXAGON,DR. NIKHIL KELKAR,15,0,0.0,0,0.0,0.0,17-08-2026,17-08-2026
HEXAGON,DR. NIKHIL KELKAR,30,2,2100262.0,0,0.0,2100262.0,17-08-2026,17-08-2026
HEXAGON,DR. NIKHIL KELKAR,60,2,2100262.0,0,0.0,2100262.0,17-08-2026,17-08-2026
HEXAGON,DR. NIKHIL KELKAR,90,2,2100262.0,0,0.0,2100262.0,17-08-2026,17-08-2026
HEXAGON,MR. VIKRAM KELKAR,7,0,0.0,0,0.0,0.0,17-08-2026,17-08-2026
HEXAGON,MR. VIKRAM KELKAR,15,0,0.0,0,0.0,0.0,17-08-2026,17-08-2026
HEXAGON,MR. VIKRAM KELKAR,30,2,2088116.0,0,0.0,2088116.0,17-08-2026,17-08-2026
HEXAGON,MR. VIKRAM KELKAR,60,2,2088116.0,0,0.0,2088116.0,17-08-2026,17-08-2026
HEXAGON,MR. VIKRAM KELKAR,90,2,2088116.0,0,0.0,2088116.0,17-08-2026,17-08-2026
HEXAGON,MS. ANURADHA KELKAR,7,0,0.0,0,0.0,0.0,17-08-2026,17-08-2026
HEXAGON,MS. ANURADHA KELKAR,15,0,0.0,0,0.0,0.0,17-08-2026,17-08-2026
HEXAGON,MS. ANURADHA KELKAR,30,2,1921456.0,0,0.0,1921456.0,17-08-2026,17-08-2026
HEXAGON,MS. ANURADHA KELKAR,60,2,1921456.0,0,0.0,1921456.0,17-08-2026,17-08-2026
HEXAGON,MS. ANURADHA KELKAR,90,2,1921456.0,0,0.0,1921456.0,17-08-2026,17-08-2026
INDIQUBE,MEGHNA AGARWAL,7,0,0.0,0,0.0,0.0,09-06-2026,24-06-2026
INDIQUBE,MEGHNA AGARWAL,15,0,0.0,0,0.0,0.0,09-06-2026,24-06-2026
INDIQUBE,MEGHNA AGARWAL,30,0,0.0,0,0.0,0.0,09-06-2026,24-06-2026
INDIQUBE,MEGHNA AGARWAL,60,0,0.0,0,0.0,0.0,09-06-2026,24-06-2026
INDIQUBE,MEGHNA AGARWAL,90,2,1358369.0,0,0.0,1358369.0,09-06-2026,24-06-2026
INDORAMA,URMILA LOHIA,7,1,15297171.0,0,0.0,15297171.0,08-09-2026,09-09-2026
INDORAMA,URMILA LOHIA,15,2,31393588.0,0,0.0,31393588.0,08-09-2026,09-09-2026
INDORAMA,URMILA LOHIA,30,2,31393588.0,0,0.0,31393588.0,08-09-2026,09-09-2026
INDORAMA,URMILA LOHIA,60,2,31393588.0,0,0.0,31393588.0,08-09-2026,09-09-2026
INDORAMA,URMILA LOHIA,90,2,31393588.0,0,0.0,31393588.0,08-09-2026,09-09-2026
JINDALSTEL,Beaufield Holdings Limited,7,0,0.0,0,0.0,0.0,18-06-2026,18-06-2026
JINDALSTEL,Beaufield Holdings Limited,15,0,0.0,0,0.0,0.0,18-06-2026,18-06-2026
JINDALSTEL,Beaufield Holdings Limited,30,0,0.0,0,0.0,0.0,18-06-2026,18-06-2026
JINDALSTEL,Beaufield Holdings Limited,60,0,0.0,0,0.0,0.0,18-06-2026,18-06-2026
JINDALSTEL,Beaufield Holdings Limited,90,0,0.0,0,0.0,0.0,18-06-2026,18-06-2026
JINDALSTEL,JSL Overseas Limited,7,0,0.0,0,0.0,0.0,07-07-2026,07-07-2026
JINDALSTEL,JSL Overseas Limited,15,0,0.0,0,0.0,0.0,07-07-2026,07-07-2026
JINDALSTEL,JSL Overseas Limited,30,0,0.0,0,0.0,0.0,07-07-2026,07-07-2026
JINDALSTEL,JSL Overseas Limited,60,0,0.0,0,0.0,0.0,07-07-2026,07-07-2026
JINDALSTEL,JSL Overseas Limited,90,0,0.0,0,0.0,0.0,07-07-2026,07-07-2026
JINDALSTEL,Sarika Jhunjhnuwala,7,0,0.0,0,0.0,0.0,25-08-2026,03-09-2026
JINDALSTEL,Sarika Jhunjhnuwala,15,1,92111332.0,0,0.0,92111332.0,25-08-2026,03-09-2026
JINDALSTEL,Sarika Jhunjhnuwala,30,1,92111332.0,1,108203920.0,-16092588.0,25-08-2026,03-09-2026
JINDALSTEL,Sarika Jhunjhnuwala,60,1,92111332.0,1,108203920.0,-16092588.0,25-08-2026,03-09-2026
JINDALSTEL,Sarika Jhunjhnuwala,90,1,92111332.0,1,108203920.0,-16092588.0,25-08-2026,03-09-2026
KABRAEXTRU,Anand Kabra,7,0,0.0,0,0.0,0.0,19-06-2026,25-06-2026
KABRAEXTRU,Anand Kabra,15,0,0.0,0,0.0,0.0,19-06-2026,25-06-2026
KABRAEXTRU,Anand Kabra,30,0,0.0,0,0.0,0.0,19-06-2026,25-06-2026
KABRAEXTRU,Anand Kabra,60,0,0.0,0,0.0,0.0,19-06-2026,25-06-2026
KABRAEXTRU,Anand Kabra,90,3,70133562.0,0,0.0,70133562.0,19-06-2026,25-06-2026
KABRAEXTRU,Ekta Kabra,7,0,0.0,0,0.0,0.0,19-06-2026,25-06-2026
KABRAEXTRU,Ekta Kabra,15,0,0.0,0,0.0,0.0,19-06-2026,25-06-2026
KABRAEXTRU,Ekta Kabra,30,0,0.0,0,0.0,0.0,19-06-2026,25-06-2026
KABRAEXTRU,Ekta Kabra,60,0,0.0,0,0.0,0.0,19-06-2026,25-06-2026
KABRAEXTRU,Ekta Kabra,90,3,66312465.0,0,0.0,66312465.0,19-06-2026,25-06-2026
KABRAEXTRU,Kolsite Corporation LLP,7,0,0.0,0,0.0,0.0,19-06-2026,25-06-2026
KABRAEXTRU,Kolsite Corporation LLP,15,0,0.0,0,0.0,0.0,19-06-2026,25-06-2026
KABRAEXTRU,Kolsite Corporation LLP,30,0,0.0,0,0.0,0.0,19-06-2026,25-06-2026
KABRAEXTRU,Kolsite Corporation LLP,60,0,0.0,0,0.0,0.0,19-06-2026,25-06-2026
KABRAEXTRU,Kolsite Corporation LLP,90,0,0.0,3,140112272.0,-140112272.0,19-06-2026,25-06-2026
MAHSEAMLES,Odd & Even Trades & Finance Limited,7,0,0.0,0,0.0,0.0,30-06-2026,30-06-2026
MAHSEAMLES,Odd & Even Trades & Finance Limited,15,0,0.0,0,0.0,0.0,30-06-2026,30-06-2026
MAHSEAMLES,Odd & Even Trades & Finance Limited,30,0,0.0,0,0.0,0.0,30-06-2026,30-06-2026
MAHSEAMLES,Odd & Even Trades & Finance Limited,60,0,0.0,0,0.0,0.0,30-06-2026,30-06-2026
MAHSEAMLES,Odd & Even Trades & Finance Limited,90,1,1026988804.0,0,0.0,1026988804.0,30-06-2026,30-06-2026
MAHSEAMLES,Saket Jindal,7,0,0.0,0,0.0,0.0,30-06-2026,30-06-2026
MAHSEAMLES,Saket Jindal,15,0,0.0,0,0.0,0.0,30-06-2026,30-06-2026
MAHSEAMLES,Saket Jindal,30,0,0.0,0,0.0,0.0,30-06-2026,30-06-2026
MAHSEAMLES,Saket Jindal,60,0,0.0,0,0.0,0.0,30-06-2026,30-06-2026
MAHSEAMLES,Saket Jindal,90,0,0.0,1,1007459825.0,-1007459825.0,30-06-2026,30-06-2026
MANINFRA,Parag K. Shah,7,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
MANINFRA,Parag K. Shah,15,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
MANINFRA,Parag K. Shah,30,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
MANINFRA,Parag K. Shah,60,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
MANINFRA,Parag K. Shah,90,3,78892500.0,0,0.0,78892500.0,25-06-2026,25-06-2026
MBEL,Birva Chirag Patel,7,0,0.0,0,0.0,0.0,16-06-2026,16-06-2026
MBEL,Birva Chirag Patel,15,0,0.0,0,0.0,0.0,16-06-2026,16-06-2026
MBEL,Birva Chirag Patel,30,0,0.0,0,0.0,0.0,16-06-2026,16-06-2026
MBEL,Birva Chirag Patel,60,0,0.0,0,0.0,0.0,16-06-2026,16-06-2026
MBEL,Birva Chirag Patel,90,0,0.0,0,0.0,0.0,16-06-2026,16-06-2026
MBEL,Umaben Girishbhai Patel,7,0,0.0,0,0.0,0.0,16-06-2026,16-06-2026
MBEL,Umaben Girishbhai Patel,15,0,0.0,0,0.0,0.0,16-06-2026,16-06-2026
MBEL,Umaben Girishbhai Patel,30,0,0.0,0,0.0,0.0,16-06-2026,16-06-2026
MBEL,Umaben Girishbhai Patel,60,0,0.0,0,0.0,0.0,16-06-2026,16-06-2026
MBEL,Umaben Girishbhai Patel,90,0,0.0,0,0.0,0.0,16-06-2026,16-06-2026
MOTOGENFIN,RAM PRAKASH & CO.(P) LTD,7,0,0.0,0,0.0,0.0,16-06-2026,25-06-2026
MOTOGENFIN,RAM PRAKASH & CO.(P) LTD,15,0,0.0,0,0.0,0.0,16-06-2026,25-06-2026
MOTOGENFIN,RAM PRAKASH & CO.(P) LTD,30,0,0.0,0,0.0,0.0,16-06-2026,25-06-2026
MOTOGENFIN,RAM PRAKASH & CO.(P) LTD,60,0,0.0,0,0.0,0.0,16-06-2026,25-06-2026
MOTOGENFIN,RAM PRAKASH & CO.(P) LTD,90,7,2451267.0,0,0.0,2451267.0,16-06-2026,25-06-2026
NRL,NUPUR GUPTA,7,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
