Symbol,CompanyName,ValuePurchased,ReportedBuyQty,ReportedBuyTxn,acqtoDt,TotalQty,NumBuyTxn,PricedValuePurchased,AvgPrice,MissingValueQty,MissingValueTxn,ValueCr,MarketBuyValue,MarketSellValue,NetBuyValue,SellBuyRatioPct,HasMarketSell,SellBuyExclusion,HasPledging,LastPrice,PromoHolding,DMA50,DMA200,SixMonthReturn,PriceDiffPct,AbsDiffPct,MarketCapCr,PE,RevGrowthPct,EBITDAGrowthPct,PATGrowthPct,EPSGrowthPct,ROCEPct,DE_Ratio,OCFPositive,OPMPct,PromoConvictionPct,ScorePromo,ScoreFund,ScoreTech,ScoreRisk,Score,Category
AJMERA,AJMERA REALTY & INFRA INDIA LIMITED,73623440.0,641000.0,4,04-06-2026,641000.0,4,73623440.0,114.86,0.0,0,7.36,73623440.0,0.0,73623440.0,0.0,False,False,False,116.98,69.74,126.66,332.33,-15.7,1.8,1.8,2303.0,19.8,18.0,46.0,-4.0,1.17,14.2,0.46,False,38.0,0.32,25,13,5,0,43,Watchlist
NIITMTS,NIIT Learning Systems Limited,69880862.0,312588.0,6,09-06-2026,312588.0,6,69880862.0,223.56,0.0,0,6.99,69880862.0,0.0,69880862.0,0.0,False,False,False,229.81,34.84,237.52,309.22,-33.4,2.8,2.8,3161.0,26.3,6.0,22.0,-8.0,2.06,18.3,0.03,True,16.0,0.221,15,18,5,0,38,Fundamental Watch
PREMIERPOL,PREMIER POLYFILM LIMITED,67638746.0,1214969.0,7,17-06-2026,1214969.0,7,67638746.0,55.67,0.0,0,6.76,67638746.0,5525660.0,62113086.0,8.17,True,False,False,95.21,67.46,73.05,56.42,88.5,71.0,71.0,997.0,28.5,19.0,13.52,34.0,0.87,30.8,0.0,True,15.38,0.678,23,25,30,0,78,Strong Buy Setup
THANGAMAYL,THANGAMAYIL JEWELLERY LIMITED,67097647.0,12935.0,5,24-08-2026,12935.0,5,67097647.0,5187.29,0.0,0,6.71,67097647.0,0.0,67097647.0,0.0,False,False,False,5502.0,67.16,5883.23,4262.86,54.7,6.1,6.1,17118.0,43.6,83.0,145.0,264.0,27.38,25.5,0.64,True,5.0,0.039,20,32,25,0,77,Strong Buy Setup
ALEMBICLTD,Alembic Limited,62469027.0,699231.0,3,25-08-2026,699231.0,3,62469027.0,89.34,0.0,0,6.25,62469027.0,0.0,62469027.0,0.0,False,False,False,102.77,70.88,90.15,92.0,9.4,15.0,15.0,2640.0,21.6,8.0,14.0,-14.0,0.57,16.9,0.01,True,30.0,0.237,20,13,25,0,58,Buy on Breakout
AURUM,Aurum PropTech Limited,56754499.0,295000.0,14,29-06-2026,295000.0,14,56754499.0,192.39,0.0,0,5.68,56754499.0,0.0,56754499.0,0.0,False,False,False,228.45,50.34,225.2,188.87,21.9,18.7,18.7,1649.0,256.0,-48.0,-3.0,2250.0,6.59,1.28,0.01,False,-5760.0,0.344,20,10,30,-5,55,Buy on Breakout
PARADEEP,PARADEEP PHOSPHATES LIMITED,54980943.0,405273.0,5,19-08-2026,405273.0,5,54980943.0,135.66,0.0,0,5.5,54980943.0,0.0,54980943.0,0.0,False,False,False,160.55,56.08,144.05,136.93,35.8,18.3,18.3,16683.0,15.4,28.0,720.0,14.0,3.78,17.1,1.02,False,12.0,0.033,15,14,30,0,59,Buy on Breakout
STEL,STEL HOLDINGS LIMITED,54683589.0,96363.0,37,25-08-2026,96363.0,37,54683589.0,567.47,0.0,0,5.47,54683589.0,0.0,54683589.0,0.0,False,False,False,622.6,64.68,571.83,503.54,28.1,9.7,9.7,1149.0,58.5,21.0,-0.11,23.0,-0.07,1.58,0.0,False,-110.0,0.476,20,15,30,-2,63,Buy on Breakout
HCLTECH,HCL Technologies Limited,52192113.0,47261.0,1,12-06-2026,47261.0,1,52192113.0,1104.34,0.0,0,5.22,52192113.0,0.0,52192113.0,0.0,False,False,False,1282.0,60.82,1242.98,1397.31,-10.8,16.1,16.1,347490.0,19.1,7.0,4158.0,44.0,25.89,53.4,0.04,True,29.0,0.002,12,30,10,0,52,Buy on Breakout
NAVA,NAVA LIMITED,49921170.0,88000.0,2,26-08-2026,88000.0,2,49921170.0,567.29,0.0,0,4.99,49921170.0,0.0,49921170.0,0.0,False,False,False,556.5,48.85,583.76,583.44,-1.9,-1.9,1.9,15765.0,22.5,18.0,152.0,61.0,9.39,16.5,0.01,True,29.0,0.032,12,30,5,0,47,Watchlist
NCLIND,NCL INDUSTRIES LIMITED,47310583.0,268485.0,30,25-08-2026,268485.0,30,47310583.0,176.21,0.0,0,4.73,47310583.0,0.0,47310583.0,0.0,False,False,False,178.61,44.48,182.84,185.6,-4.4,1.4,1.4,803.0,6.48,4.0,40.0,191.0,3.81,14.6,0.25,True,12.0,0.589,20,21,5,0,46,Watchlist
LIBERTSHOE,LIBERTY SHOES LIMITED,34642450.0,135000.0,7,19-08-2026,135000.0,7,34642450.0,256.61,0.0,0,3.46,34642450.0,2774200.0,31868250.0,8.01,True,False,False,245.1,58.5,258.99,259.95,-2.3,-4.5,4.5,418.0,49.1,6.0,13.51,-39.0,0.4,7.91,0.71,True,7.95,0.828,18,6,0,0,24,Avoid
GEMAROMA,Gem Aromatics Limited,34481167.0,228760.0,2,04-06-2026,228760.0,2,34481167.0,150.73,0.0,0,3.45,34481167.0,0.0,34481167.0,0.0,False,False,False,170.83,55.06,183.75,172.52,-12.4,13.3,13.3,893.0,32.5,-22.0,8.51,-44.0,1.39,9.1,0.19,True,10.25,0.386,17,9,15,0,41,Watchlist
KCP,KCP LIMITED,33608678.0,208674.0,8,30-06-2026,208674.0,8,33608678.0,161.06,0.0,0,3.36,33608678.0,5240000.0,28368678.0,15.59,True,False,False,169.51,43.93,164.82,167.88,3.7,5.2,5.2,2183.0,18.5,10.0,18.51,186.0,0.04,14.3,0.49,True,4.76,0.154,13,21,25,-2,57,Buy on Breakout
RGL,Renaissance Global Limited,30063761.0,297965.0,2,11-06-2026,297965.0,2,30063761.0,100.9,0.0,0,3.01,30063761.0,0.0,30063761.0,0.0,False,False,False,133.81,69.56,120.43,115.4,27.1,32.6,32.6,1443.0,50.3,7.0,22.0,0.0,0.95,5.28,0.52,True,5.0,0.209,17,11,30,0,58,Buy on Breakout
BAJAJHCARE,BAJAJ HEALTHCARE LIMITED,29730147.0,100000.0,1,12-06-2026,100000.0,1,29730147.0,297.3,0.0,0,2.97,29730147.0,0.0,29730147.0,0.0,False,False,False,320.9,67.69,333.67,350.41,-9.0,7.9,7.9,1082.0,19.2,12.0,29.0,20.0,4.07,11.5,0.47,True,17.0,0.274,22,21,5,0,48,Watchlist
SESHAPAPER,SESHASAYEE PAPER AND BOARDS LIMITED,27753590.0,122664.0,4,30-07-2026,122664.0,4,27753590.0,226.26,0.0,0,2.78,27753590.0,0.0,27753590.0,0.0,False,False,False,230.11,42.78,227.45,242.42,-16.7,1.7,1.7,1446.0,17.2,6.0,44.0,1.0,5.33,5.09,0.0,True,9.0,0.192,15,14,10,0,39,Fundamental Watch
MANINFRA,MAN INFRACONSTRUCTION LIMITED,26297500.0,250000.0,1,25-06-2026,250000.0,1,26297500.0,105.19,0.0,0,2.63,26297500.0,0.0,26297500.0,0.0,False,False,False,115.46,67.15,105.0,112.45,3.8,9.8,9.8,4657.0,30.4,-25.0,71.0,-11.0,1.48,10.7,0.0,True,69.0,0.056,17,14,20,0,51,Buy on Breakout
LAOPALA,LA OPALA RG LIMITED,26086669.0,150000.0,3,08-06-2026,150000.0,3,26086669.0,173.91,0.0,0,2.61,26086669.0,0.0,26086669.0,0.0,False,False,False,169.92,65.64,184.09,191.17,-16.5,-2.3,2.3,1889.0,20.0,-3.0,26.0,-4.0,2.36,14.2,0.01,True,36.0,0.138,20,14,0,0,34,Fundamental Watch
LANDMARK,Landmark Cars Limited,20373286.0,53600.0,6,10-06-2026,53600.0,6,20373286.0,380.1,0.0,0,2.04,20373286.0,0.0,20373286.0,0.0,False,False,False,506.15,52.87,496.26,451.33,22.5,33.2,33.2,2103.0,47.1,26.0,26.0,-1.0,2.8,9.59,0.19,True,14.0,0.097,15,19,30,0,64,Buy on Breakout
NINSYS,Nintec Systems Limited,20039124.0,26000.0,17,30-06-2026,26000.0,17,20039124.0,770.74,0.0,0,2.0,20039124.0,0.0,20039124.0,0.0,False,False,False,713.95,47.23,798.59,527.5,116.5,-7.4,7.4,1305.0,44.4,17.0,10.62,17.0,4.44,50.3,0.02,True,41.45,0.153,15,25,15,0,55,Buy on Breakout
GANDHAR,Gandhar Oil Refinery (India) Limited,19941912.0,125738.0,3,16-06-2026,125738.0,3,19941912.0,158.6,0.0,0,1.99,19941912.0,0.0,19941912.0,0.0,False,False,False,254.85,64.63,221.41,163.15,77.4,60.7,60.7,2496.0,8.58,36.0,249.0,301.0,18.27,15.5,0.07,True,16.0,0.08,15,35,30,0,80,Strong Buy Setup
OBCL,OBCL LIMITED,18806886.0,351927.0,7,21-08-2026,351927.0,7,18806886.0,53.44,0.0,0,1.88,18806886.0,0.0,18806886.0,0.0,False,False,False,56.16,67.23,54.3,55.13,2.1,5.1,5.1,122.0,,6.0,2.47,-3779.0,-0.05,-1.26,0.8,True,3.0,1.541,25,6,25,-2,54,Buy on Breakout
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,16116903.0,22454.0,3,20-08-2026,22454.0,3,16116903.0,717.77,0.0,0,1.61,16116903.0,0.0,16116903.0,0.0,False,False,False,751.85,61.71,731.62,760.35,-3.0,4.7,4.7,233.0,,9.0,11.91,-184.0,31.98,0.27,0.1,True,57.93,0.691,20,14,10,0,44,Watchlist
DBOL,Dhampur Bio Organics Limited,15157366.0,137268.0,6,06-08-2026,137268.0,6,15157366.0,110.42,0.0,0,1.52,15157366.0,0.0,15157366.0,0.0,False,False,False,123.34,50.45,113.36,100.69,26.3,11.7,11.7,814.0,33.5,2.0,11.0,618.0,5.78,4.95,1.03,True,2.0,0.187,15,13,30,-2,56,Buy on Breakout
DOLLAR,DOLLAR INDUSTRIES LIMITED,14833500.0,55000.0,1,24-06-2026,55000.0,1,14833500.0,269.7,0.0,0,1.48,14833500.0,0.0,14833500.0,0.0,False,False,False,265.25,73.09,267.71,294.76,-12.0,-1.6,1.6,1507.0,13.6,6.0,46.0,18.0,4.31,13.6,0.28,True,12.0,0.098,17,21,0,0,38,Fundamental Watch
SINCLAIR,SINCLAIRS HOTELS LIMITED,14780487.0,197294.0,4,11-06-2026,197294.0,4,14780487.0,74.92,0.0,0,1.48,14780487.0,0.0,14780487.0,0.0,False,False,False,79.92,62.78,75.69,78.38,8.1,6.7,6.7,410.0,38.1,21.0,8.39,-19.0,1.54,8.73,0.28,True,41.64,0.361,20,14,25,0,59,Buy on Breakout
STANLEY,STANLEY LIFESTYLES LIMITED,14688935.0,101000.0,1,03-06-2026,101000.0,1,14688935.0,145.44,0.0,0,1.47,14688935.0,0.0,14688935.0,0.0,False,False,False,137.98,56.81,149.79,170.4,-20.5,-5.1,5.1,787.0,82.5,-7.0,5.15,-56.0,0.67,4.4,0.2,True,9.33,0.187,12,9,0,-3,18,Avoid
ASHAPURMIN,ASHAPURA MINECHEM LIMITED,14607763.0,25000.0,1,26-08-2026,25000.0,1,14607763.0,584.31,0.0,0,1.46,14607763.0,0.0,14607763.0,0.0,False,False,False,578.05,45.33,663.92,661.07,10.0,-1.1,1.1,5516.0,36.6,9.0,33.0,67.0,2.59,36.6,0.12,True,30.0,0.026,12,25,10,0,47,Watchlist
NURECA,NURECA LIMITED,14123718.0,45313.0,7,31-07-2026,45313.0,7,14123718.0,311.69,0.0,0,1.41,14123718.0,0.0,14123718.0,0.0,False,False,False,319.9,63.24,288.08,276.19,9.6,2.6,2.6,303.0,139.0,22.0,2.45,264.0,2.55,2.07,0.01,False,6.06,0.465,20,15,25,-3,57,Buy on Breakout
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,13413150.0,460229.0,15,25-06-2026,460229.0,15,13413150.0,29.14,0.0,0,1.34,13413150.0,0.0,13413150.0,0.0,False,False,False,26.81,69.03,27.47,24.59,25.1,-8.0,8.0,105.0,75.4,-1.0,0.4,26.0,0.59,-0.18,0.0,False,21.51,1.276,25,10,15,-3,47,Watchlist
AVONMORE,AVONMORE CAPITAL & MANAGEMENT SERVICES LIMITED,13252133.0,1079178.0,10,26-08-2026,1079178.0,10,13252133.0,12.28,0.0,0,1.33,13252133.0,0.0,13252133.0,0.0,False,False,False,13.68,69.12,11.0,13.57,-8.6,11.4,11.4,387.0,1247.0,-61.0,,-98.0,0.01,2.46,0.44,True,,0.344,25,9,20,-3,51,Buy on Breakout
MBEL,M & B Engineering Limited,12860369.0,44000.0,4,16-06-2026,44000.0,4,12860369.0,292.28,0.0,0,1.29,12860369.0,0.0,12860369.0,0.0,False,False,False,273.3,70.45,299.6,325.92,-23.1,-6.5,6.5,1564.0,19.8,13.0,21.0,-4.0,2.56,19.9,0.13,False,8.0,0.082,20,12,0,0,32,Fundamental Watch
VIVIANA,VIVIANA POWER TECH LIMITED,12408320.0,15222.0,3,29-06-2026,15222.0,3,12408320.0,815.16,0.0,0,1.24,12408320.0,0.0,12408320.0,0.0,False,False,False,729.3,73.2,751.4,,-19.8,-10.5,10.5,738.0,13.4,185.0,11.55,204.0,6.84,50.7,0.81,True,16.07,0.168,20,22,0,0,42,Watchlist
CHEMBONDCH,CHEMBOND CHEMICALS LIMITED,11080000.0,45500.0,3,25-08-2026,45500.0,3,11080000.0,243.52,0.0,0,1.11,11080000.0,0.0,11080000.0,0.0,False,False,False,269.84,67.65,244.22,177.4,74.2,10.8,10.8,730.0,61.0,3.0,2.99,97.0,1.0,11.6,0.0,True,16.21,0.152,20,16,30,-3,63,Buy on Breakout
CSLFINANCE,CSL Finance Limited,11020492.0,286847.0,15,26-08-2026,178453.0,7,11020492.0,61.76,108394.0,8,1.1,11020492.0,0.0,11020492.0,0.0,False,False,False,226.87,47.71,221.28,250.78,-13.2,267.3,267.3,516.0,5.92,19.0,,16.0,9.72,14.4,1.38,False,,0.213,15,12,15,0,42,Watchlist
ARSSBL,Anand Rathi Share and Stock Brokers Limited,10900691.0,20000.0,1,16-06-2026,20000.0,1,10900691.0,545.03,0.0,0,1.09,10900691.0,0.0,10900691.0,0.0,False,False,False,517.05,69.9,531.78,563.13,-1.6,-5.1,5.1,3260.0,22.1,17.0,97.0,53.0,3.73,19.8,0.62,True,40.0,0.033,17,27,0,0,44,Watchlist
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,10086302.0,234457.0,21,25-08-2026,234457.0,21,10086302.0,43.02,0.0,0,1.01,10086302.0,0.0,10086302.0,0.0,False,False,False,43.09,71.79,40.73,39.65,8.9,0.2,0.2,427.0,106.0,246.0,0.91,10.0,0.14,2.16,0.0,False,4.21,0.237,20,8,25,-5,48,Watchlist
VISAKAIND,Visaka Industries Limited,9980229.0,135049.0,8,18-06-2026,135049.0,8,9980229.0,73.9,0.0,0,1.0,9980229.0,0.0,9980229.0,0.0,False,False,False,91.02,48.42,85.35,71.55,45.0,23.2,23.2,786.0,11.6,11.0,88.0,439.0,5.79,7.03,0.36,True,15.0,0.127,15,21,30,0,66,Strong Buy Setup
BMWVENTLTD,BMW VENTURES LIMITED,9023141.0,150000.0,2,06-08-2026,150000.0,2,9023141.0,60.15,0.0,0,0.9,9023141.0,0.0,9023141.0,0.0,False,False,False,56.95,73.01,57.94,59.37,-3.6,-5.3,5.3,496.0,12.4,19.0,21.0,20.0,1.22,12.0,0.58,True,3.4,0.181,17,23,0,-2,38,Fundamental Watch
TIGERLOGS,Tiger Logistics (India) Limited,8772025.0,254000.0,13,24-08-2026,254000.0,13,8772025.0,34.54,0.0,0,0.88,8772025.0,0.0,8772025.0,0.0,False,False,False,30.09,61.81,31.32,33.38,-6.3,-12.9,12.9,319.0,16.8,16.0,2.79,-30.0,0.21,17.6,0.31,False,1.83,0.276,20,12,0,-2,30,Fundamental Watch
SAHLIBHFI,Shalibhadra Finance Limited,8294696.0,100000.0,1,05-06-2026,100000.0,1,8294696.0,82.95,0.0,0,0.83,8294696.0,0.0,8294696.0,0.0,False,False,False,75.0,55.35,77.28,,-11.0,-9.6,9.6,234.0,11.8,15.0,,16.0,1.59,14.6,0.33,False,,0.355,17,10,0,0,27,Avoid
BHAGERIA,Bhageria Industries Limited,8227124.0,37774.0,5,26-08-2026,37774.0,5,8227124.0,217.8,0.0,0,0.82,8227124.0,0.0,8227124.0,0.0,False,False,False,227.39,71.75,213.34,180.65,44.7,4.4,4.4,988.0,13.3,55.0,40.0,54.0,8.23,11.0,0.01,True,14.0,0.083,20,26,25,0,71,Strong Buy Setup
OMPOWER,Om Power Transmission Limited,7447179.0,40763.0,3,24-06-2026,40763.0,3,7447179.0,182.69,0.0,0,0.74,7447179.0,0.0,7447179.0,0.0,False,False,False,172.27,69.05,171.83,,-10.9,-5.7,5.7,588.0,13.9,61.0,15.0,82.0,3.07,42.7,0.35,False,12.0,0.126,20,19,5,0,44,Watchlist
SIGIND,Signet Industries Limited,7024437.0,99963.0,5,21-08-2026,99963.0,5,7024437.0,70.27,0.0,0,0.7,7024437.0,0.0,7024437.0,0.0,False,False,False,71.66,72.57,55.1,51.23,49.2,2.0,2.0,210.0,8.91,17.0,27.97,17.0,2.73,13.7,1.86,True,9.14,0.333,25,23,25,0,73,Strong Buy Setup
RSL,RAJPUTANA STAINLESS LIMITED,6545735.0,50000.0,1,16-06-2026,50000.0,1,6545735.0,130.91,0.0,0,0.65,6545735.0,0.0,6545735.0,0.0,False,False,False,172.47,57.03,142.19,,52.6,31.7,31.7,1449.0,24.6,8.0,29.0,25.0,2.42,25.2,0.19,True,9.0,0.045,12,25,15,0,52,Buy on Breakout
WCIL,WESTERN CARRIERS (INDIA) LIMITED,6289883.0,62691.0,5,30-06-2026,62691.0,5,6289883.0,100.33,0.0,0,0.63,6289883.0,0.0,6289883.0,0.0,False,False,False,87.12,71.89,92.81,104.6,-26.8,-13.2,13.2,885.0,24.1,9.0,18.68,-36.0,0.85,6.79,0.26,False,4.02,0.071,20,8,0,-2,26,Avoid
LYKALABS,Lyka Labs Limited,4975280.0,70143.0,6,29-06-2026,70143.0,6,4975280.0,70.93,0.0,0,0.5,4975280.0,0.0,4975280.0,0.0,False,False,False,73.36,54.81,68.65,68.39,16.6,3.4,3.4,266.0,,0.0,4.59,-215.0,0.58,-4.65,0.56,True,10.85,0.188,15,6,25,0,46,Watchlist
UYFINCORP,U. Y. Fincorp Limited,4960333.0,236123.0,3,19-08-2026,236123.0,3,4960333.0,21.01,0.0,0,0.5,4960333.0,0.0,4960333.0,0.0,False,False,False,20.1,70.87,17.79,15.06,41.0,-4.3,4.3,390.0,6.29,118.0,,391.0,1.03,18.5,0.01,False,,0.128,20,19,20,0,59,Buy on Breakout
SHAKTIPUMP,SHAKTI PUMPS (INDIA) LIMITED,4945348.0,9000.0,1,16-06-2026,9000.0,1,4945348.0,549.48,0.0,0,0.49,4945348.0,0.0,4945348.0,0.0,False,False,False,497.4,56.22,538.37,583.04,-11.2,-9.5,9.5,6141.0,31.9,13.0,59.0,-52.0,3.48,24.3,0.26,True,7.0,0.008,12,18,0,0,30,Fundamental Watch
TTL,T T LIMITED,4662038.0,720251.0,9,27-08-2026,720251.0,9,4662038.0,6.47,0.0,0,0.47,4662038.0,0.0,4662038.0,0.0,False,False,False,6.53,58.66,6.46,7.98,-34.4,0.9,0.9,163.0,308.0,-14.0,2.64,124.0,0.03,5.82,0.64,False,5.69,0.288,20,7,10,-3,34,Fundamental Watch
MACPOWER,MACPOWER CNC MACHINES LIMITED,4356789.0,4733.0,2,04-06-2026,4733.0,2,4356789.0,920.51,0.0,0,0.44,4356789.0,0.0,4356789.0,0.0,False,False,False,1868.8,73.16,1493.12,1103.82,108.0,103.0,103.0,1870.0,48.1,35.0,15.42,47.0,9.58,29.1,0.01,True,16.19,0.024,17,30,30,0,77,Strong Buy Setup
VSTL,VIBHOR STEEL TUBES LIMITED,4306850.0,37696.0,9,24-08-2026,37696.0,9,4306850.0,114.25,0.0,0,0.43,4306850.0,0.0,4306850.0,0.0,False,False,False,112.63,73.48,111.71,120.38,-3.6,-1.4,1.4,213.0,25.4,21.0,12.07,-29.0,1.02,7.92,0.98,True,4.11,0.202,20,11,5,-2,34,Fundamental Watch
ASAHIINDIA,ASAHI INDIA GLASS LIMITED,4251250.0,5000.0,1,29-06-2026,5000.0,1,4251250.0,850.25,0.0,0,0.43,4251250.0,0.0,4251250.0,0.0,False,False,False,951.25,54.23,898.63,913.63,0.3,11.9,11.9,24238.0,56.0,10.0,317.0,35.0,5.94,11.4,0.52,True,24.0,0.002,12,18,20,0,50,Buy on Breakout
SHYAMCENT,SHYAM CENTURY FERROUS LIMITED,4245478.0,758224.0,3,30-06-2026,758224.0,3,4245478.0,5.6,0.0,0,0.42,4245478.0,0.0,4245478.0,0.0,False,False,False,4.94,51.7,5.3,5.43,-9.2,-11.8,11.8,106.0,,-92.0,-2.42,44.0,-0.04,-7.4,0.01,False,-733.33,0.396,20,10,0,-2,28,Avoid
NRL,NUPUR RECYCLERS LIMITED,4206920.0,50730.0,3,24-06-2026,50730.0,3,4206920.0,82.93,0.0,0,0.42,4206920.0,0.0,4206920.0,0.0,False,False,False,125.0,72.53,104.5,68.85,133.8,50.7,50.7,863.0,92.2,15.0,1.43,82.0,0.34,9.71,0.0,True,3.67,0.049,20,16,30,-5,61,Buy on Breakout
SENCO,SENCO GOLD LIMITED,4081958.0,12170.0,2,18-08-2026,12170.0,2,4081958.0,335.41,0.0,0,0.41,4081958.0,0.0,4081958.0,0.0,False,False,False,362.75,68.48,362.55,332.99,11.3,8.2,8.2,5933.0,10.0,43.0,223.0,175.0,6.97,21.4,1.03,False,7.0,0.007,17,21,30,0,68,Strong Buy Setup
