Symbol,CompanyName,ValuePurchased,ReportedBuyQty,ReportedBuyTxn,acqtoDt,TotalQty,NumBuyTxn,PricedValuePurchased,AvgPrice,MissingValueQty,MissingValueTxn,ValueCr,MarketBuyValue,MarketSellValue,NetBuyValue,SellBuyRatioPct,HasMarketSell,SellBuyExclusion,HasPledging,LastPrice,PromoHolding,DMA50,DMA200,SixMonthReturn,PriceDiffPct,AbsDiffPct,MarketCapCr,PE,RevGrowthPct,EBITDAGrowthPct,PATGrowthPct,EPSGrowthPct,ROCEPct,DE_Ratio,OCFPositive,OPMPct,PromoConvictionPct,ScorePromo,ScoreFund,ScoreTech,ScoreRisk,Score,Category
PREMIERPOL,PREMIER POLYFILM LIMITED,39432691.0,698178.0,4,17-06-2026,698178.0,4,39432691.0,56.48,0.0,0,3.94,39432691.0,5525660.0,33907031.0,14.01,True,False,False,92.35,67.46,75.9,57.7,76.4,63.5,63.5,995.0,28.4,19.0,13.52,34.0,0.87,30.8,0.0,True,15.38,0.396,23,25,30,0,78,Strong Buy Setup
LIBERTSHOE,LIBERTY SHOES LIMITED,34642450.0,135000.0,7,19-08-2026,135000.0,7,34642450.0,256.61,0.0,0,3.46,34642450.0,2774200.0,31868250.0,8.01,True,False,False,234.3,58.5,257.06,258.2,-2.9,-8.7,8.7,401.0,47.0,6.0,13.51,-39.0,0.4,7.91,0.71,True,7.95,0.863,18,6,0,0,24,Avoid
PARADEEP,PARADEEP PHOSPHATES LIMITED,34603343.0,245273.0,3,19-08-2026,245273.0,3,34603343.0,141.08,0.0,0,3.46,34603343.0,0.0,34603343.0,0.0,False,False,False,153.53,56.08,146.3,136.77,26.4,8.8,8.8,16191.0,14.9,28.0,720.0,14.0,3.78,15.4,1.02,False,12.0,0.021,15,14,30,0,59,Buy on Breakout
GEMAROMA,Gem Aromatics Limited,34481167.0,228760.0,2,04-06-2026,228760.0,2,34481167.0,150.73,0.0,0,3.45,34481167.0,0.0,34481167.0,0.0,False,False,False,162.22,55.06,182.44,171.51,-18.2,7.6,7.6,850.0,31.0,-22.0,8.51,-44.0,1.39,9.1,0.19,True,10.25,0.406,17,9,15,0,41,Watchlist
KCP,KCP LIMITED,33608678.0,208674.0,8,30-06-2026,208674.0,8,33608678.0,161.06,0.0,0,3.36,33608678.0,5240000.0,28368678.0,15.59,True,False,False,168.17,43.93,164.34,167.04,6.4,4.4,4.4,2149.0,18.2,10.0,18.51,186.0,0.04,14.3,0.49,True,4.76,0.156,13,21,20,-2,52,Buy on Breakout
RGL,Renaissance Global Limited,30063761.0,297965.0,2,11-06-2026,297965.0,2,30063761.0,100.9,0.0,0,3.01,30063761.0,0.0,30063761.0,0.0,False,False,False,137.12,69.56,122.9,115.43,15.7,35.9,35.9,1570.0,54.8,7.0,22.0,0.0,0.95,5.28,0.52,True,5.0,0.192,17,11,30,0,58,Buy on Breakout
BAJAJHCARE,BAJAJ HEALTHCARE LIMITED,29730147.0,100000.0,1,12-06-2026,100000.0,1,29730147.0,297.3,0.0,0,2.97,29730147.0,0.0,29730147.0,0.0,False,False,False,325.2,67.69,335.0,347.57,-1.3,9.4,9.4,1090.0,19.3,12.0,29.0,20.0,4.07,11.5,0.47,True,17.0,0.272,22,21,5,0,48,Watchlist
ASHAPURMIN,ASHAPURA MINECHEM LIMITED,29200553.0,50000.0,2,27-08-2026,50000.0,2,29200553.0,584.01,0.0,0,2.92,29200553.0,0.0,29200553.0,0.0,False,False,False,547.95,45.33,649.53,659.04,3.7,-6.2,6.2,5248.0,34.7,9.0,33.0,67.0,2.59,36.6,0.12,True,30.0,0.056,12,25,5,0,42,Watchlist
SESHAPAPER,SESHASAYEE PAPER AND BOARDS LIMITED,27753590.0,122664.0,4,30-07-2026,122664.0,4,27753590.0,226.26,0.0,0,2.78,27753590.0,0.0,27753590.0,0.0,False,False,False,234.51,42.78,228.52,241.94,-13.7,3.6,3.6,1470.0,17.4,6.0,44.0,1.0,5.33,5.09,0.0,True,9.0,0.189,15,14,10,0,39,Fundamental Watch
SINCLAIR,SINCLAIRS HOTELS LIMITED,27721929.0,358803.0,6,01-09-2026,358803.0,6,27721929.0,77.26,0.0,0,2.77,27721929.0,0.0,27721929.0,0.0,False,False,False,83.85,62.78,76.06,78.23,8.4,8.5,8.5,427.0,39.6,21.0,8.39,-19.0,1.54,8.73,0.28,True,41.64,0.649,20,14,25,0,59,Buy on Breakout
MANINFRA,MAN INFRACONSTRUCTION LIMITED,26297500.0,250000.0,1,25-06-2026,250000.0,1,26297500.0,105.19,0.0,0,2.63,26297500.0,0.0,26297500.0,0.0,False,False,False,124.59,67.15,106.84,112.16,17.2,18.4,18.4,5044.0,32.9,-25.0,71.0,-11.0,1.48,10.7,0.0,True,69.0,0.052,17,14,20,0,51,Buy on Breakout
NIITMTS,NIIT Learning Systems Limited,25294862.0,112588.0,4,09-06-2026,112588.0,4,25294862.0,224.67,0.0,0,2.53,25294862.0,0.0,25294862.0,0.0,False,False,False,222.91,34.84,236.99,306.58,-33.9,-0.8,0.8,3117.0,26.0,6.0,22.0,-8.0,2.06,18.3,0.03,True,16.0,0.081,15,18,0,0,33,Fundamental Watch
OBCL,OBCL LIMITED,20337052.0,380045.0,9,02-09-2026,380045.0,9,20337052.0,53.51,0.0,0,2.03,20337052.0,0.0,20337052.0,0.0,False,False,False,54.99,67.23,54.08,55.1,-1.8,2.8,2.8,116.0,,6.0,2.47,-3779.0,-0.05,-1.26,0.8,True,3.0,1.75,25,6,10,-2,39,Fundamental Watch
NINSYS,Nintec Systems Limited,20039124.0,26000.0,17,30-06-2026,26000.0,17,20039124.0,770.74,0.0,0,2.0,20039124.0,0.0,20039124.0,0.0,False,False,False,709.25,47.23,795.62,534.76,117.7,-8.0,8.0,1327.0,45.1,17.0,10.62,17.0,4.44,50.3,0.02,True,41.45,0.151,15,25,15,0,55,Buy on Breakout
GANDHAR,GANDHAR OIL REFINERY (INDIA) LIMITED,19941912.0,125738.0,3,16-06-2026,125738.0,3,19941912.0,158.6,0.0,0,1.99,19941912.0,0.0,19941912.0,0.0,False,False,False,267.4,64.63,229.79,166.35,90.4,68.6,68.6,2591.0,8.87,36.0,249.0,301.0,18.27,15.5,0.07,True,16.0,0.077,15,35,30,0,80,Strong Buy Setup
NURECA,NURECA LIMITED,17377888.0,55287.0,11,28-08-2026,55287.0,11,17377888.0,314.32,0.0,0,1.74,17377888.0,0.0,17377888.0,0.0,False,False,False,332.6,63.24,297.71,277.65,12.7,5.8,5.8,310.0,143.0,22.0,2.45,264.0,2.55,2.07,0.01,False,6.06,0.561,20,15,30,-3,62,Buy on Breakout
CSLFINANCE,CSL Finance Limited,17100047.0,198424.0,17,28-08-2026,90030.0,9,17100047.0,189.94,108394.0,8,1.71,17100047.0,0.0,17100047.0,0.0,False,False,False,243.86,47.71,222.39,250.18,-7.4,28.4,28.4,576.0,6.63,19.0,,16.0,9.72,14.5,1.38,False,,0.297,20,12,15,0,47,Watchlist
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,16566269.0,390107.0,26,02-09-2026,390107.0,26,16566269.0,42.47,0.0,0,1.66,16566269.0,0.0,16566269.0,0.0,False,False,False,41.95,71.79,40.67,39.68,4.0,-1.2,1.2,429.0,106.0,246.0,0.91,10.0,0.14,2.16,0.0,False,4.21,0.387,25,8,20,-5,48,Watchlist
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,16116903.0,22454.0,3,20-08-2026,22454.0,3,16116903.0,717.77,0.0,0,1.61,16116903.0,0.0,16116903.0,0.0,False,False,False,751.75,61.71,729.51,761.24,-3.1,4.7,4.7,240.0,,9.0,11.91,-184.0,31.98,0.27,0.1,True,57.93,0.671,20,14,10,0,44,Watchlist
LAOPALA,LA OPALA RG LIMITED,15756925.0,90000.0,2,08-06-2026,90000.0,2,15756925.0,175.08,0.0,0,1.58,15756925.0,0.0,15756925.0,0.0,False,False,False,171.55,65.64,183.14,189.81,-16.9,-2.0,2.0,1922.0,20.3,-3.0,26.0,-4.0,2.36,14.2,0.01,True,36.0,0.082,17,14,0,0,31,Fundamental Watch
AVONMORE,AVONMORE CAPITAL & MANAGEMENT SERVICES LIMITED,15484188.0,1244885.0,15,03-09-2026,1244885.0,15,15484188.0,12.44,0.0,0,1.55,15484188.0,0.0,15484188.0,0.0,False,False,False,13.12,69.12,11.25,13.48,-10.1,5.5,5.5,370.0,1192.0,-61.0,,-98.0,0.01,2.46,0.44,True,,0.419,25,9,15,-3,46,Watchlist
DBOL,Dhampur Bio Organics Limited,15157366.0,137268.0,6,06-08-2026,137268.0,6,15157366.0,110.42,0.0,0,1.52,15157366.0,0.0,15157366.0,0.0,False,False,False,129.64,50.45,114.67,101.99,26.4,17.4,17.4,825.0,33.9,2.0,11.0,618.0,5.78,4.95,1.03,True,2.0,0.184,15,13,30,-2,56,Buy on Breakout
DOLLAR,DOLLAR INDUSTRIES LIMITED,14833500.0,55000.0,1,24-06-2026,55000.0,1,14833500.0,269.7,0.0,0,1.48,14833500.0,0.0,14833500.0,0.0,False,False,False,265.0,73.09,268.08,292.81,-9.7,-1.7,1.7,1493.0,13.5,6.0,46.0,18.0,4.31,13.6,0.28,True,12.0,0.099,17,21,0,0,38,Fundamental Watch
STANLEY,STANLEY LIFESTYLES LIMITED,14688935.0,101000.0,1,03-06-2026,101000.0,1,14688935.0,145.44,0.0,0,1.47,14688935.0,0.0,14688935.0,0.0,False,False,False,137.46,56.81,148.55,167.46,-15.2,-5.5,5.5,777.0,81.5,-7.0,5.15,-56.0,0.67,4.4,0.2,True,9.33,0.189,12,9,0,-3,18,Avoid
MBEL,M & B Engineering Limited,12860369.0,44000.0,4,16-06-2026,44000.0,4,12860369.0,292.28,0.0,0,1.29,12860369.0,0.0,12860369.0,0.0,False,False,False,275.45,70.45,295.62,321.01,-7.4,-5.8,5.8,1548.0,19.6,13.0,21.0,-4.0,2.56,19.9,0.13,False,8.0,0.083,20,12,0,0,32,Fundamental Watch
VIVIANA,VIVIANA POWER TECH LIMITED,12408320.0,15222.0,3,29-06-2026,15222.0,3,12408320.0,815.16,0.0,0,1.24,12408320.0,0.0,12408320.0,0.0,False,False,False,766.4,73.2,742.22,,-15.7,-6.0,6.0,786.0,14.3,185.0,11.55,204.0,6.84,50.7,0.81,True,16.07,0.158,20,22,5,0,47,Watchlist
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,12172624.0,413742.0,14,25-06-2026,413742.0,14,12172624.0,29.42,0.0,0,1.22,12172624.0,0.0,12172624.0,0.0,False,False,False,27.97,69.03,27.25,24.63,36.0,-4.9,4.9,111.0,80.1,-1.0,0.4,26.0,0.59,-0.18,0.0,False,21.51,1.099,25,10,20,-3,52,Buy on Breakout
CHEMBONDCH,CHEMBOND CHEMICALS LIMITED,11080000.0,45500.0,3,25-08-2026,45500.0,3,11080000.0,243.52,0.0,0,1.11,11080000.0,0.0,11080000.0,0.0,False,False,False,259.0,67.65,249.17,180.2,76.4,6.4,6.4,700.0,58.5,3.0,2.99,97.0,1.0,11.6,0.0,True,16.21,0.159,20,16,30,0,66,Strong Buy Setup
ARSSBL,Anand Rathi Share and Stock Brokers Limited,10900691.0,20000.0,1,16-06-2026,20000.0,1,10900691.0,545.03,0.0,0,1.09,10900691.0,0.0,10900691.0,0.0,False,False,False,514.95,69.9,527.14,560.98,1.6,-5.5,5.5,3267.0,22.1,17.0,97.0,53.0,3.73,19.8,0.62,True,40.0,0.033,17,27,5,0,49,Watchlist
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,10836064.0,63000.0,3,03-09-2026,63000.0,3,10836064.0,172.0,0.0,0,1.08,10836064.0,0.0,10836064.0,0.0,False,False,False,169.72,74.59,190.88,544.06,-88.0,-1.3,1.3,2139.0,49.1,20.0,17.0,83.0,0.8,30.3,0.2,True,23.0,0.05,20,30,0,0,50,Buy on Breakout
SIGIND,Signet Industries Limited,10402494.0,147869.0,9,28-08-2026,147869.0,9,10402494.0,70.35,0.0,0,1.04,10402494.0,0.0,10402494.0,0.0,False,False,False,71.14,72.57,57.28,51.62,52.0,1.1,1.1,210.0,8.91,17.0,27.97,17.0,2.73,13.7,1.86,True,9.14,0.495,25,23,25,0,73,Strong Buy Setup
VISAKAIND,Visaka Industries Limited,9980229.0,135049.0,8,18-06-2026,135049.0,8,9980229.0,73.9,0.0,0,1.0,9980229.0,0.0,9980229.0,0.0,False,False,False,90.5,48.42,86.47,71.81,47.9,22.5,22.5,784.0,11.6,11.0,88.0,439.0,5.79,7.03,0.36,True,15.0,0.128,15,21,30,0,66,Strong Buy Setup
GREENPANEL,Greenpanel Industries Limited,9904150.0,61500.0,1,28-08-2026,61500.0,1,9904150.0,161.04,0.0,0,0.99,9904150.0,0.0,9904150.0,0.0,False,False,False,157.62,53.12,183.27,206.9,-23.4,-2.1,2.1,1931.0,287.0,12.0,29.89,-69.0,0.1,-0.4,0.27,True,8.54,0.051,12,14,0,-3,23,Avoid
BMWVENTLTD,BMW VENTURES LIMITED,9023141.0,150000.0,2,06-08-2026,150000.0,2,9023141.0,60.15,0.0,0,0.9,9023141.0,0.0,9023141.0,0.0,False,False,False,55.13,73.01,57.67,59.1,-11.0,-8.3,8.3,479.0,12.0,19.0,21.0,20.0,1.22,12.0,0.58,True,3.4,0.188,17,23,0,-2,38,Fundamental Watch
TIGERLOGS,Tiger Logistics (India) Limited,8772025.0,254000.0,13,24-08-2026,254000.0,13,8772025.0,34.54,0.0,0,0.88,8772025.0,0.0,8772025.0,0.0,False,False,False,29.22,61.81,30.53,33.05,-4.9,-15.4,15.4,308.0,16.2,16.0,2.79,-30.0,0.21,17.6,0.31,False,1.83,0.286,20,12,0,-2,30,Fundamental Watch
SAHLIBHFI,Shalibhadra Finance Limited,8294696.0,100000.0,1,05-06-2026,100000.0,1,8294696.0,82.95,0.0,0,0.83,8294696.0,0.0,8294696.0,0.0,False,False,False,89.12,55.35,77.75,,5.7,7.4,7.4,280.0,14.1,15.0,,16.0,1.59,14.6,0.33,False,,0.296,17,10,15,0,42,Watchlist
ALMONDZ,ALMONDZ GLOBAL SECURITIES LIMITED,8282632.0,487858.0,4,01-09-2026,487858.0,4,8282632.0,16.98,0.0,0,0.83,8282632.0,0.0,8282632.0,0.0,False,False,False,17.66,58.19,14.1,15.05,9.6,4.0,4.0,311.0,70.8,111.0,5.69,70.0,0.28,2.19,0.17,False,40.01,0.267,20,15,20,-3,52,Buy on Breakout
BHAGERIA,Bhageria Industries Limited,8227124.0,37774.0,5,26-08-2026,37774.0,5,8227124.0,217.8,0.0,0,0.82,8227124.0,0.0,8227124.0,0.0,False,False,False,290.15,71.75,217.06,182.13,88.2,33.2,33.2,1330.0,17.9,55.0,40.0,54.0,8.23,11.0,0.01,True,14.0,0.062,20,26,30,0,76,Strong Buy Setup
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,7888642.0,16359.0,6,02-09-2026,16359.0,6,7888642.0,482.22,0.0,0,0.79,7888642.0,0.0,7888642.0,0.0,False,False,False,508.9,62.09,489.58,488.25,9.3,5.5,5.5,916.0,9.02,7.0,30.0,0.0,14.66,14.4,0.01,True,14.0,0.086,15,14,30,0,59,Buy on Breakout
OMPOWER,Om Power Transmission Limited,7447179.0,40763.0,3,24-06-2026,40763.0,3,7447179.0,182.69,0.0,0,0.74,7447179.0,0.0,7447179.0,0.0,False,False,False,171.09,69.05,170.94,,-11.5,-6.3,6.3,595.0,14.1,61.0,15.0,82.0,3.07,42.7,0.35,False,12.0,0.124,20,19,5,0,44,Watchlist
TTL,T T LIMITED,7446804.0,1134488.0,12,03-09-2026,1134488.0,12,7446804.0,6.56,0.0,0,0.74,7446804.0,0.0,7446804.0,0.0,False,False,False,6.86,58.66,6.45,7.92,-28.9,4.6,4.6,179.0,337.0,-14.0,2.64,124.0,0.03,5.82,0.64,False,5.69,0.413,20,7,10,-3,34,Fundamental Watch
RSL,RAJPUTANA STAINLESS LIMITED,6545735.0,50000.0,1,16-06-2026,50000.0,1,6545735.0,130.91,0.0,0,0.65,6545735.0,0.0,6545735.0,0.0,False,False,False,181.56,57.03,147.08,,60.6,38.7,38.7,1530.0,26.0,8.0,29.0,25.0,2.42,25.2,0.19,True,9.0,0.042,12,25,15,0,52,Buy on Breakout
VSTL,VIBHOR STEEL TUBES LIMITED,6544083.0,57696.0,11,01-09-2026,57696.0,11,6544083.0,113.42,0.0,0,0.65,6544083.0,0.0,6544083.0,0.0,False,False,False,115.15,73.48,111.21,119.64,-1.4,1.5,1.5,221.0,26.4,21.0,12.07,-29.0,1.02,7.92,0.98,True,4.11,0.294,25,11,10,-2,44,Watchlist
WCIL,WESTERN CARRIERS (INDIA) LIMITED,6289883.0,62691.0,5,30-06-2026,62691.0,5,6289883.0,100.33,0.0,0,0.63,6289883.0,0.0,6289883.0,0.0,False,False,False,83.96,71.89,90.9,103.51,-26.6,-16.3,16.3,853.0,23.2,9.0,18.68,-36.0,0.85,6.79,0.26,False,4.02,0.074,20,8,0,-2,26,Avoid
BLBLIMITED,BLB LIMITED,6192887.0,386417.0,5,01-09-2026,386417.0,5,6192887.0,16.03,0.0,0,0.62,6192887.0,0.0,6192887.0,0.0,False,False,False,16.96,45.35,15.99,15.86,-4.4,5.8,5.8,,3.17,117.0,9.95,311.0,1.05,40.2,0.0,True,10.67,,15,25,25,0,65,Strong Buy Setup
FOCUS,Focus Lighting And Fixtures Limited,5331774.0,80165.0,1,27-08-2026,80165.0,1,5331774.0,66.51,0.0,0,0.53,5331774.0,0.0,5331774.0,0.0,False,False,False,63.9,56.8,73.5,74.72,-2.2,-3.9,3.9,427.0,69.7,13.0,6.15,-54.0,0.42,6.55,0.16,True,13.36,0.124,12,9,0,-3,18,Avoid
