Symbol,PromoterEntity,WindowDays,BuyTransactions,BuyValue,SellTransactions,SellValue,NetBuyValue,FirstTransactionDate,LastTransactionDate
JINDALSTEL,Sarika Jhunjhnuwala,7,0,0.0,0,0.0,0.0,03-09-2026,03-09-2026
JINDALSTEL,Sarika Jhunjhnuwala,30,1,92111332.0,0,0.0,92111332.0,03-09-2026,03-09-2026
JINDALSTEL,Sarika Jhunjhnuwala,90,1,92111332.0,0,0.0,92111332.0,03-09-2026,03-09-2026
MANINFRA,Parag K. Shah,7,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
MANINFRA,Parag K. Shah,30,0,0.0,0,0.0,0.0,25-06-2026,25-06-2026
MANINFRA,Parag K. Shah,90,3,78892500.0,0,0.0,78892500.0,25-06-2026,25-06-2026
MBEL,Birva Chirag Patel,7,0,0.0,0,0.0,0.0,16-06-2026,16-06-2026
MBEL,Birva Chirag Patel,30,0,0.0,0,0.0,0.0,16-06-2026,16-06-2026
MBEL,Birva Chirag Patel,90,2,6131194.0,0,0.0,6131194.0,16-06-2026,16-06-2026
MBEL,Chirag Hasmukhbhai Patel,7,0,0.0,0,0.0,0.0,11-06-2026,11-06-2026
MBEL,Chirag Hasmukhbhai Patel,30,0,0.0,0,0.0,0.0,11-06-2026,11-06-2026
MBEL,Chirag Hasmukhbhai Patel,90,0,0.0,0,0.0,0.0,11-06-2026,11-06-2026
MBEL,Girishbhai Manibhai Patel,7,0,0.0,0,0.0,0.0,11-06-2026,11-06-2026
MBEL,Girishbhai Manibhai Patel,30,0,0.0,0,0.0,0.0,11-06-2026,11-06-2026
MBEL,Girishbhai Manibhai Patel,90,0,0.0,0,0.0,0.0,11-06-2026,11-06-2026
MBEL,Umaben Girishbhai Patel,7,0,0.0,0,0.0,0.0,16-06-2026,16-06-2026
MBEL,Umaben Girishbhai Patel,30,0,0.0,0,0.0,0.0,16-06-2026,16-06-2026
MBEL,Umaben Girishbhai Patel,90,2,6191958.0,0,0.0,6191958.0,16-06-2026,16-06-2026
MOTOGENFIN,RAM PRAKASH & CO.(P) LTD,7,0,0.0,0,0.0,0.0,12-06-2026,25-06-2026
MOTOGENFIN,RAM PRAKASH & CO.(P) LTD,30,0,0.0,0,0.0,0.0,12-06-2026,25-06-2026
MOTOGENFIN,RAM PRAKASH & CO.(P) LTD,90,10,4967184.0,0,0.0,4967184.0,12-06-2026,25-06-2026
NRL,NUPUR GUPTA,7,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
NRL,NUPUR GUPTA,30,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
NRL,NUPUR GUPTA,90,1,4186225.0,0,0.0,4186225.0,24-06-2026,24-06-2026
NURECA,Aryan Goyal,7,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,Aryan Goyal,30,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,Aryan Goyal,90,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,Payal Goyal,7,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,Payal Goyal,30,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,Payal Goyal,90,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,SMITA GOYAL,7,3,670800.0,0,0.0,670800.0,26-08-2026,09-09-2026
NURECA,SMITA GOYAL,30,7,3924970.0,0,0.0,3924970.0,26-08-2026,09-09-2026
NURECA,SMITA GOYAL,90,7,3924970.0,0,0.0,3924970.0,26-08-2026,09-09-2026
NURECA,Saurabh Goyal,7,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,Saurabh Goyal,30,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
NURECA,Saurabh Goyal,90,0,0.0,0,0.0,0.0,02-07-2026,02-07-2026
OBCL,OBCL INFRASTRUCTURE PRIVATE LIMITED,7,2,623744.0,0,0.0,623744.0,05-08-2026,10-09-2026
OBCL,OBCL INFRASTRUCTURE PRIVATE LIMITED,30,4,2153910.0,0,0.0,2153910.0,05-08-2026,10-09-2026
OBCL,OBCL INFRASTRUCTURE PRIVATE LIMITED,90,8,14583187.0,0,0.0,14583187.0,05-08-2026,10-09-2026
OMPOWER,Kalpesh Dhanjibhai Patel,7,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Kalpesh Dhanjibhai Patel,30,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Kalpesh Dhanjibhai Patel,90,1,2601006.0,0,0.0,2601006.0,24-06-2026,24-06-2026
OMPOWER,Kanubhai Patel,7,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Kanubhai Patel,30,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Kanubhai Patel,90,1,2600640.0,0,0.0,2600640.0,24-06-2026,24-06-2026
OMPOWER,Vasantkumar Narayanbhai Patel,7,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Vasantkumar Narayanbhai Patel,30,0,0.0,0,0.0,0.0,24-06-2026,24-06-2026
OMPOWER,Vasantkumar Narayanbhai Patel,90,1,2245533.0,0,0.0,2245533.0,24-06-2026,24-06-2026
PKTEA,KIRAN VYAPAR LIMITED,7,0,0.0,0,0.0,0.0,20-08-2026,04-09-2026
PKTEA,KIRAN VYAPAR LIMITED,30,2,6247601.0,0,0.0,6247601.0,20-08-2026,04-09-2026
PKTEA,KIRAN VYAPAR LIMITED,90,2,6247601.0,0,0.0,6247601.0,20-08-2026,04-09-2026
PNGSREVA,P. N. Gadgil & Sons Limited,7,0,0.0,0,0.0,0.0,18-06-2026,25-06-2026
PNGSREVA,P. N. Gadgil & Sons Limited,30,0,0.0,0,0.0,0.0,18-06-2026,25-06-2026
PNGSREVA,P. N. Gadgil & Sons Limited,90,3,17516080.0,0,0.0,17516080.0,18-06-2026,25-06-2026
PREMIERPOL,D L MILLAR & CO LTD,7,0,0.0,0,0.0,0.0,12-06-2026,23-07-2026
PREMIERPOL,D L MILLAR & CO LTD,30,0,0.0,0,0.0,0.0,12-06-2026,23-07-2026
PREMIERPOL,D L MILLAR & CO LTD,90,2,17051460.0,2,11051320.0,6000140.0,12-06-2026,23-07-2026
SENCO,Jai Hanuman Shri Siddhivinayak Trust (Trustee- Mr. Suvankar Sen & Mrs. Joita Sen),7,0,0.0,0,0.0,0.0,30-06-2026,30-06-2026
SENCO,Jai Hanuman Shri Siddhivinayak Trust (Trustee- Mr. Suvankar Sen & Mrs. Joita Sen),30,0,0.0,0,0.0,0.0,30-06-2026,30-06-2026
SENCO,Jai Hanuman Shri Siddhivinayak Trust (Trustee- Mr. Suvankar Sen & Mrs. Joita Sen),90,1,2987130.0,0,0.0,2987130.0,30-06-2026,30-06-2026
SGIL,PRABHAKAR SHIRGAOKAR ENTERPRISES LLP,7,1,966192.0,0,0.0,966192.0,07-09-2026,07-09-2026
SGIL,PRABHAKAR SHIRGAOKAR ENTERPRISES LLP,30,1,966192.0,0,0.0,966192.0,07-09-2026,07-09-2026
SGIL,PRABHAKAR SHIRGAOKAR ENTERPRISES LLP,90,1,966192.0,0,0.0,966192.0,07-09-2026,07-09-2026
SGIL,TARINI SANAT SHIRGAOKAR,7,0,0.0,0,0.0,0.0,28-08-2026,28-08-2026
SGIL,TARINI SANAT SHIRGAOKAR,30,1,1170000.0,0,0.0,1170000.0,28-08-2026,28-08-2026
SGIL,TARINI SANAT SHIRGAOKAR,90,1,1170000.0,0,0.0,1170000.0,28-08-2026,28-08-2026
SIGIND,Mukesh Sangla,7,4,4398473.0,0,0.0,4398473.0,27-08-2026,09-09-2026
SIGIND,Mukesh Sangla,30,7,7569456.0,0,0.0,7569456.0,27-08-2026,09-09-2026
SIGIND,Mukesh Sangla,90,7,7569456.0,0,0.0,7569456.0,27-08-2026,09-09-2026
SILVERTUC,Vipul Haridas Thakkar,7,3,484680.0,0,0.0,484680.0,25-08-2026,09-09-2026
SILVERTUC,Vipul Haridas Thakkar,30,10,31453551.0,0,0.0,31453551.0,25-08-2026,09-09-2026
SILVERTUC,Vipul Haridas Thakkar,90,10,31453551.0,0,0.0,31453551.0,25-08-2026,09-09-2026
SINCLAIR,NAVIN CHAND SUCHANTI,7,2,2205179.0,0,0.0,2205179.0,11-06-2026,09-09-2026
SINCLAIR,NAVIN CHAND SUCHANTI,30,6,17156875.0,0,0.0,17156875.0,11-06-2026,09-09-2026
SINCLAIR,NAVIN CHAND SUCHANTI,90,6,17156875.0,0,0.0,17156875.0,11-06-2026,09-09-2026
SRHHYPOLTD,TGV Industries Private Limited,7,0,0.0,0,0.0,0.0,28-08-2026,03-09-2026
SRHHYPOLTD,TGV Industries Private Limited,30,5,4849489.0,0,0.0,4849489.0,28-08-2026,03-09-2026
SRHHYPOLTD,TGV Industries Private Limited,90,5,4849489.0,0,0.0,4849489.0,28-08-2026,03-09-2026
SRHHYPOLTD,TGV IndustriesPrivate Limited,7,5,9348013.0,0,0.0,9348013.0,07-09-2026,11-09-2026
SRHHYPOLTD,TGV IndustriesPrivate Limited,30,5,9348013.0,0,0.0,9348013.0,07-09-2026,11-09-2026
SRHHYPOLTD,TGV IndustriesPrivate Limited,90,5,9348013.0,0,0.0,9348013.0,07-09-2026,11-09-2026
STEL,LEBNITZE REAL ESTATES PVT LTD,7,0,0.0,0,0.0,0.0,10-06-2026,12-06-2026
STEL,LEBNITZE REAL ESTATES PVT LTD,30,0,0.0,0,0.0,0.0,10-06-2026,12-06-2026
STEL,LEBNITZE REAL ESTATES PVT LTD,90,0,0.0,0,0.0,0.0,10-06-2026,12-06-2026
STEL,SOFREAL MERCANTRADE PRIVATE LTD,7,0,0.0,0,0.0,0.0,15-06-2026,31-08-2026
STEL,SOFREAL MERCANTRADE PRIVATE LTD,30,11,12904187.0,0,0.0,12904187.0,15-06-2026,31-08-2026
STEL,SOFREAL MERCANTRADE PRIVATE LTD,90,18,35105622.0,0,0.0,35105622.0,15-06-2026,31-08-2026
THANGAMAYL,BALUSAMY SILVEARS JEWELLERY PRIVATE LIMITED,7,0,0.0,0,0.0,0.0,06-08-2026,06-08-2026
THANGAMAYL,BALUSAMY SILVEARS JEWELLERY PRIVATE LIMITED,30,0,0.0,0,0.0,0.0,06-08-2026,06-08-2026
THANGAMAYL,BALUSAMY SILVEARS JEWELLERY PRIVATE LIMITED,90,1,5476270.0,0,0.0,5476270.0,06-08-2026,06-08-2026
THANGAMAYL,NARAYANAN BALUSAMY KUMAR,7,0,0.0,0,0.0,0.0,31-08-2026,31-08-2026
THANGAMAYL,NARAYANAN BALUSAMY KUMAR,30,1,4957111.0,0,0.0,4957111.0,31-08-2026,31-08-2026
THANGAMAYL,NARAYANAN BALUSAMY KUMAR,90,1,4957111.0,0,0.0,4957111.0,31-08-2026,31-08-2026
THANGAMAYL,THANGAMAYIL GOLD AND DIAMOND PRIVATE LIMITED,7,0,0.0,0,0.0,0.0,04-08-2026,07-08-2026
THANGAMAYL,THANGAMAYIL GOLD AND DIAMOND PRIVATE LIMITED,30,0,0.0,0,0.0,0.0,04-08-2026,07-08-2026
THANGAMAYL,THANGAMAYIL GOLD AND DIAMOND PRIVATE LIMITED,90,2,39717095.0,0,0.0,39717095.0,04-08-2026,07-08-2026
THOMASCOOK,FAIRBRIDGE CAPITAL MAURITIUS LIMITED,7,0,0.0,0,0.0,0.0,08-06-2026,11-06-2026
THOMASCOOK,FAIRBRIDGE CAPITAL MAURITIUS LIMITED,30,0,0.0,0,0.0,0.0,08-06-2026,11-06-2026
THOMASCOOK,FAIRBRIDGE CAPITAL MAURITIUS LIMITED,90,0,0.0,0,0.0,0.0,08-06-2026,11-06-2026
TIGERLOGS,Brahma Suppliers Private Limited,7,0,0.0,0,0.0,0.0,15-06-2026,24-08-2026
TIGERLOGS,Brahma Suppliers Private Limited,30,1,743750.0,0,0.0,743750.0,15-06-2026,24-08-2026
TIGERLOGS,Brahma Suppliers Private Limited,90,7,5577048.0,0,0.0,5577048.0,15-06-2026,24-08-2026
TRUALT,NIRANI HOLDINGS PRIVATE LIMITED,7,0,0.0,0,0.0,0.0,05-08-2026,12-08-2026
TRUALT,NIRANI HOLDINGS PRIVATE LIMITED,30,0,0.0,0,0.0,0.0,05-08-2026,12-08-2026
TRUALT,NIRANI HOLDINGS PRIVATE LIMITED,90,6,161956651.0,0,0.0,161956651.0,05-08-2026,12-08-2026
VIVIANA,Priyanka Richi Choksi,7,0,0.0,0,0.0,0.0,19-06-2026,29-06-2026
VIVIANA,Priyanka Richi Choksi,30,0,0.0,0,0.0,0.0,19-06-2026,29-06-2026
VIVIANA,Priyanka Richi Choksi,90,2,10744075.0,0,0.0,10744075.0,19-06-2026,29-06-2026
VIVIANA,Richi Nikeshbhai Choksi,7,0,0.0,0,0.0,0.0,19-06-2026,19-06-2026
VIVIANA,Richi Nikeshbhai Choksi,30,0,0.0,0,0.0,0.0,19-06-2026,19-06-2026
VIVIANA,Richi Nikeshbhai Choksi,90,1,1664245.0,0,0.0,1664245.0,19-06-2026,19-06-2026
VSTL,VIJAY KUMAR KAUSHIK,7,0,0.0,0,0.0,0.0,11-06-2026,03-09-2026
VSTL,VIJAY KUMAR KAUSHIK,30,7,3936339.0,0,0.0,3936339.0,11-06-2026,03-09-2026
VSTL,VIJAY KUMAR KAUSHIK,90,7,3936339.0,0,0.0,3936339.0,11-06-2026,03-09-2026
WCIL,RAJENDRA SETHIA,7,0,0.0,0,0.0,0.0,16-06-2026,30-06-2026
WCIL,RAJENDRA SETHIA,30,0,0.0,0,0.0,0.0,16-06-2026,30-06-2026
WCIL,RAJENDRA SETHIA,90,4,4706679.0,0,0.0,4706679.0,16-06-2026,30-06-2026
