Date,Symbol,PromoterWeightedAvgBuyPrice
2025-12-15,ALEMBICLTD,
2025-12-16,ALEMBICLTD,
2025-12-17,ALEMBICLTD,
2025-12-18,ALEMBICLTD,
2025-12-19,ALEMBICLTD,
2025-12-22,ALEMBICLTD,
2025-12-23,ALEMBICLTD,
2025-12-24,ALEMBICLTD,
2025-12-26,ALEMBICLTD,
2025-12-29,ALEMBICLTD,
2025-12-30,ALEMBICLTD,
2025-12-31,ALEMBICLTD,
2026-01-01,ALEMBICLTD,
2026-01-02,ALEMBICLTD,
2026-01-05,ALEMBICLTD,
2026-01-06,ALEMBICLTD,
2026-01-07,ALEMBICLTD,
2026-01-08,ALEMBICLTD,
2026-01-09,ALEMBICLTD,
2026-01-12,ALEMBICLTD,
2026-01-13,ALEMBICLTD,
2026-01-14,ALEMBICLTD,
2026-01-16,ALEMBICLTD,
2026-01-19,ALEMBICLTD,
2026-01-20,ALEMBICLTD,
2026-01-21,ALEMBICLTD,
2026-01-22,ALEMBICLTD,
2026-01-23,ALEMBICLTD,
2026-01-27,ALEMBICLTD,
2026-01-28,ALEMBICLTD,
2026-01-29,ALEMBICLTD,
2026-01-30,ALEMBICLTD,
2026-02-02,ALEMBICLTD,
2026-02-03,ALEMBICLTD,
2026-02-04,ALEMBICLTD,
2026-02-05,ALEMBICLTD,
2026-02-06,ALEMBICLTD,
2026-02-09,ALEMBICLTD,
2026-02-10,ALEMBICLTD,
2026-02-11,ALEMBICLTD,
2026-02-12,ALEMBICLTD,
2026-02-13,ALEMBICLTD,
2026-02-16,ALEMBICLTD,
2026-02-17,ALEMBICLTD,
2026-02-18,ALEMBICLTD,
2026-02-19,ALEMBICLTD,
2026-02-20,ALEMBICLTD,
2026-02-23,ALEMBICLTD,
2026-02-24,ALEMBICLTD,
2026-02-25,ALEMBICLTD,
2026-02-26,ALEMBICLTD,
2026-02-27,ALEMBICLTD,
2026-03-02,ALEMBICLTD,
2026-03-04,ALEMBICLTD,
2026-03-05,ALEMBICLTD,
2026-03-06,ALEMBICLTD,
2026-03-09,ALEMBICLTD,
2026-03-10,ALEMBICLTD,
2026-03-11,ALEMBICLTD,
2026-03-12,ALEMBICLTD,
2026-03-13,ALEMBICLTD,
2026-03-16,ALEMBICLTD,
2026-03-17,ALEMBICLTD,
2026-03-18,ALEMBICLTD,
2026-03-19,ALEMBICLTD,
2026-03-20,ALEMBICLTD,
2026-03-23,ALEMBICLTD,
2026-03-24,ALEMBICLTD,
2026-03-25,ALEMBICLTD,
2026-03-27,ALEMBICLTD,
2026-03-30,ALEMBICLTD,
2026-04-01,ALEMBICLTD,
2026-04-02,ALEMBICLTD,
2026-04-06,ALEMBICLTD,
2026-04-07,ALEMBICLTD,
2026-04-08,ALEMBICLTD,
2026-04-09,ALEMBICLTD,
2026-04-10,ALEMBICLTD,
2026-04-13,ALEMBICLTD,
2026-04-15,ALEMBICLTD,
2026-04-16,ALEMBICLTD,
2026-04-17,ALEMBICLTD,
2026-04-20,ALEMBICLTD,
2026-04-21,ALEMBICLTD,
2026-04-22,ALEMBICLTD,
2026-04-23,ALEMBICLTD,
2026-04-24,ALEMBICLTD,
2026-04-27,ALEMBICLTD,
2026-04-28,ALEMBICLTD,
2026-04-29,ALEMBICLTD,
2026-04-30,ALEMBICLTD,
2026-05-04,ALEMBICLTD,
2026-05-05,ALEMBICLTD,
2026-05-06,ALEMBICLTD,
2026-05-07,ALEMBICLTD,
2026-05-08,ALEMBICLTD,
2026-05-11,ALEMBICLTD,
2026-05-12,ALEMBICLTD,
2026-05-13,ALEMBICLTD,
2026-05-14,ALEMBICLTD,
2026-05-15,ALEMBICLTD,
2026-05-18,ALEMBICLTD,
2026-05-19,ALEMBICLTD,
2026-05-20,ALEMBICLTD,
2026-05-21,ALEMBICLTD,
2026-05-22,ALEMBICLTD,
2026-05-25,ALEMBICLTD,
2026-05-26,ALEMBICLTD,
2026-05-27,ALEMBICLTD,
2026-05-29,ALEMBICLTD,
2026-06-01,ALEMBICLTD,
2026-06-02,ALEMBICLTD,
2026-06-03,ALEMBICLTD,
2026-06-04,ALEMBICLTD,
2026-06-05,ALEMBICLTD,
2026-06-08,ALEMBICLTD,
2026-06-09,ALEMBICLTD,
2026-06-10,ALEMBICLTD,
2026-06-11,ALEMBICLTD,
2026-06-12,ALEMBICLTD,
2026-06-15,ALEMBICLTD,
2026-06-16,ALEMBICLTD,
2026-06-17,ALEMBICLTD,
2026-06-18,ALEMBICLTD,
2026-06-19,ALEMBICLTD,
2026-06-22,ALEMBICLTD,
2026-06-23,ALEMBICLTD,
2026-06-24,ALEMBICLTD,
2026-06-25,ALEMBICLTD,
2026-06-29,ALEMBICLTD,
2026-06-30,ALEMBICLTD,
2026-07-01,ALEMBICLTD,
2026-07-02,ALEMBICLTD,
2026-07-03,ALEMBICLTD,
2026-07-06,ALEMBICLTD,
2026-07-07,ALEMBICLTD,
2026-07-08,ALEMBICLTD,
2026-07-09,ALEMBICLTD,
2026-07-10,ALEMBICLTD,
2026-07-13,ALEMBICLTD,
2026-07-14,ALEMBICLTD,
2026-07-15,ALEMBICLTD,
2026-07-16,ALEMBICLTD,
2026-07-17,ALEMBICLTD,
2026-07-20,ALEMBICLTD,
2026-07-21,ALEMBICLTD,
2026-07-22,ALEMBICLTD,
2026-07-23,ALEMBICLTD,
2026-07-24,ALEMBICLTD,
2026-07-27,ALEMBICLTD,
2026-07-28,ALEMBICLTD,
2026-07-29,ALEMBICLTD,
2026-07-30,ALEMBICLTD,
2026-07-31,ALEMBICLTD,
2026-08-03,ALEMBICLTD,
2026-08-04,ALEMBICLTD,
2026-08-05,ALEMBICLTD,
2026-08-06,ALEMBICLTD,
2026-08-07,ALEMBICLTD,
2026-08-10,ALEMBICLTD,
2026-08-11,ALEMBICLTD,
2026-08-12,ALEMBICLTD,
2026-08-13,ALEMBICLTD,
2026-08-14,ALEMBICLTD,
2026-08-17,ALEMBICLTD,87.7467
2026-08-18,ALEMBICLTD,87.7467
2026-08-19,ALEMBICLTD,88.068
2026-08-20,ALEMBICLTD,88.068
2026-08-21,ALEMBICLTD,88.068
2026-08-24,ALEMBICLTD,88.068
2026-08-25,ALEMBICLTD,89.3396
2026-08-26,ALEMBICLTD,89.3396
2026-08-27,ALEMBICLTD,89.3396
2026-08-28,ALEMBICLTD,89.3396
2026-08-31,ALEMBICLTD,89.3396
2026-09-01,ALEMBICLTD,91.6224
2026-09-02,ALEMBICLTD,91.774
2026-09-03,ALEMBICLTD,91.774
2026-09-04,ALEMBICLTD,91.774
2026-09-07,ALEMBICLTD,91.774
2026-09-08,ALEMBICLTD,91.774
2026-09-09,ALEMBICLTD,91.774
2026-09-10,ALEMBICLTD,91.774
2026-09-11,ALEMBICLTD,91.774
2025-08-29,ALMONDZ,
2025-09-01,ALMONDZ,
2025-09-02,ALMONDZ,
2025-09-03,ALMONDZ,
2025-09-04,ALMONDZ,
2025-09-05,ALMONDZ,
2025-09-08,ALMONDZ,
2025-09-09,ALMONDZ,
2025-09-10,ALMONDZ,
2025-09-11,ALMONDZ,
2025-09-12,ALMONDZ,
2025-09-15,ALMONDZ,
2025-09-16,ALMONDZ,
2025-09-17,ALMONDZ,
2025-09-18,ALMONDZ,
2025-09-19,ALMONDZ,
2025-09-22,ALMONDZ,
2025-09-23,ALMONDZ,
2025-09-24,ALMONDZ,
2025-09-25,ALMONDZ,
2025-09-26,ALMONDZ,
2025-09-29,ALMONDZ,
2025-09-30,ALMONDZ,
2025-10-01,ALMONDZ,
2025-10-03,ALMONDZ,
2025-10-06,ALMONDZ,
2025-10-07,ALMONDZ,
2025-10-08,ALMONDZ,
2025-10-09,ALMONDZ,
2025-10-10,ALMONDZ,
2025-10-13,ALMONDZ,
2025-10-14,ALMONDZ,
2025-10-15,ALMONDZ,
2025-10-16,ALMONDZ,
2025-10-17,ALMONDZ,
2025-10-20,ALMONDZ,
2025-10-21,ALMONDZ,
2025-10-23,ALMONDZ,
2025-10-24,ALMONDZ,
2025-10-27,ALMONDZ,
2025-10-28,ALMONDZ,
2025-10-29,ALMONDZ,
2025-10-30,ALMONDZ,
2025-10-31,ALMONDZ,
2025-11-03,ALMONDZ,
2025-11-04,ALMONDZ,
2025-11-06,ALMONDZ,
2025-11-07,ALMONDZ,
2025-11-10,ALMONDZ,
2025-11-11,ALMONDZ,
2025-11-12,ALMONDZ,
2025-11-13,ALMONDZ,
2025-11-14,ALMONDZ,
2025-11-17,ALMONDZ,
2025-11-18,ALMONDZ,
2025-11-19,ALMONDZ,
2025-11-20,ALMONDZ,
2025-11-21,ALMONDZ,
2025-11-24,ALMONDZ,
2025-11-25,ALMONDZ,
2025-11-26,ALMONDZ,
2025-11-27,ALMONDZ,
2025-11-28,ALMONDZ,
2025-12-01,ALMONDZ,
2025-12-02,ALMONDZ,
2025-12-03,ALMONDZ,
2025-12-04,ALMONDZ,
2025-12-05,ALMONDZ,
2025-12-08,ALMONDZ,
2025-12-09,ALMONDZ,
2025-12-10,ALMONDZ,
2025-12-11,ALMONDZ,
2025-12-12,ALMONDZ,
2025-12-15,ALMONDZ,
2025-12-16,ALMONDZ,
2025-12-17,ALMONDZ,
2025-12-18,ALMONDZ,
2025-12-19,ALMONDZ,
2025-12-22,ALMONDZ,
2025-12-23,ALMONDZ,
2025-12-24,ALMONDZ,
2025-12-26,ALMONDZ,
2025-12-29,ALMONDZ,
2025-12-30,ALMONDZ,
2025-12-31,ALMONDZ,
2026-01-01,ALMONDZ,
2026-01-02,ALMONDZ,
2026-01-05,ALMONDZ,
2026-01-06,ALMONDZ,
2026-01-07,ALMONDZ,
2026-01-08,ALMONDZ,
2026-01-09,ALMONDZ,
2026-01-12,ALMONDZ,
2026-01-13,ALMONDZ,
2026-01-14,ALMONDZ,
2026-01-16,ALMONDZ,
2026-01-19,ALMONDZ,
2026-01-20,ALMONDZ,
2026-01-21,ALMONDZ,
2026-01-22,ALMONDZ,
2026-01-23,ALMONDZ,
2026-01-27,ALMONDZ,
2026-01-28,ALMONDZ,
2026-01-29,ALMONDZ,
2026-01-30,ALMONDZ,
2026-02-02,ALMONDZ,
2026-02-03,ALMONDZ,
2026-02-04,ALMONDZ,
2026-02-05,ALMONDZ,
2026-02-06,ALMONDZ,
2026-02-09,ALMONDZ,
2026-02-10,ALMONDZ,
2026-02-11,ALMONDZ,
2026-02-12,ALMONDZ,
2026-02-13,ALMONDZ,
2026-02-16,ALMONDZ,
2026-02-17,ALMONDZ,
2026-02-18,ALMONDZ,
2026-02-19,ALMONDZ,
2026-02-20,ALMONDZ,
2026-02-23,ALMONDZ,
2026-02-24,ALMONDZ,
2026-02-25,ALMONDZ,
2026-02-26,ALMONDZ,
2026-02-27,ALMONDZ,
2026-03-02,ALMONDZ,
2026-03-04,ALMONDZ,
2026-03-05,ALMONDZ,
2026-03-06,ALMONDZ,
2026-03-09,ALMONDZ,
2026-03-10,ALMONDZ,
2026-03-11,ALMONDZ,
2026-03-12,ALMONDZ,
2026-03-13,ALMONDZ,
2026-03-16,ALMONDZ,
2026-03-17,ALMONDZ,
2026-03-18,ALMONDZ,
2026-03-19,ALMONDZ,
2026-03-20,ALMONDZ,
2026-03-23,ALMONDZ,
2026-03-24,ALMONDZ,
2026-03-25,ALMONDZ,
2026-03-27,ALMONDZ,
2026-03-30,ALMONDZ,
2026-04-01,ALMONDZ,
2026-04-02,ALMONDZ,
2026-04-06,ALMONDZ,
2026-04-07,ALMONDZ,
2026-04-08,ALMONDZ,
2026-04-09,ALMONDZ,
2026-04-10,ALMONDZ,
2026-04-13,ALMONDZ,
2026-04-15,ALMONDZ,
2026-04-16,ALMONDZ,
2026-04-17,ALMONDZ,
2026-04-20,ALMONDZ,
2026-04-21,ALMONDZ,
2026-04-22,ALMONDZ,
2026-04-23,ALMONDZ,
2026-04-24,ALMONDZ,
2026-04-27,ALMONDZ,
2026-04-28,ALMONDZ,
2026-04-29,ALMONDZ,
2026-04-30,ALMONDZ,
2026-05-04,ALMONDZ,
2026-05-05,ALMONDZ,
2026-05-06,ALMONDZ,
2026-05-07,ALMONDZ,
2026-05-08,ALMONDZ,
2026-05-11,ALMONDZ,
2026-05-12,ALMONDZ,
2026-05-13,ALMONDZ,
2026-05-14,ALMONDZ,
2026-05-15,ALMONDZ,
2026-05-18,ALMONDZ,
2026-05-19,ALMONDZ,
2026-05-20,ALMONDZ,
2026-05-21,ALMONDZ,
2026-05-22,ALMONDZ,
2026-05-25,ALMONDZ,
2026-05-26,ALMONDZ,
2026-05-27,ALMONDZ,
2026-05-29,ALMONDZ,
2026-06-01,ALMONDZ,
2026-06-02,ALMONDZ,
2026-06-03,ALMONDZ,
2026-06-04,ALMONDZ,
2026-06-05,ALMONDZ,
2026-06-08,ALMONDZ,
2026-06-09,ALMONDZ,
2026-06-10,ALMONDZ,
2026-06-11,ALMONDZ,
2026-06-12,ALMONDZ,
2026-06-15,ALMONDZ,
2026-06-16,ALMONDZ,
2026-06-17,ALMONDZ,
2026-06-18,ALMONDZ,
2026-06-19,ALMONDZ,
2026-06-22,ALMONDZ,
2026-06-23,ALMONDZ,
2026-06-24,ALMONDZ,
2026-06-25,ALMONDZ,
2026-06-29,ALMONDZ,
2026-06-30,ALMONDZ,
2026-07-01,ALMONDZ,
2026-07-02,ALMONDZ,
2026-07-03,ALMONDZ,
2026-07-06,ALMONDZ,
2026-07-07,ALMONDZ,
2026-07-08,ALMONDZ,
2026-07-09,ALMONDZ,
2026-07-10,ALMONDZ,
2026-07-13,ALMONDZ,
2026-07-14,ALMONDZ,
2026-07-15,ALMONDZ,
2026-07-16,ALMONDZ,
2026-07-17,ALMONDZ,
2026-07-20,ALMONDZ,
2026-07-21,ALMONDZ,
2026-07-22,ALMONDZ,
2026-07-23,ALMONDZ,
2026-07-24,ALMONDZ,
2026-07-27,ALMONDZ,
2026-07-28,ALMONDZ,
2026-07-29,ALMONDZ,
2026-07-30,ALMONDZ,
2026-07-31,ALMONDZ,
2026-08-03,ALMONDZ,
2026-08-04,ALMONDZ,
2026-08-05,ALMONDZ,
2026-08-06,ALMONDZ,
2026-08-07,ALMONDZ,
2026-08-10,ALMONDZ,
2026-08-11,ALMONDZ,
2026-08-12,ALMONDZ,
2026-08-13,ALMONDZ,
2026-08-14,ALMONDZ,
2026-08-17,ALMONDZ,
2026-08-18,ALMONDZ,
2026-08-19,ALMONDZ,
2026-08-20,ALMONDZ,
2026-08-21,ALMONDZ,
2026-08-24,ALMONDZ,
2026-08-25,ALMONDZ,
2026-08-26,ALMONDZ,
2026-08-27,ALMONDZ,16.2749
2026-08-28,ALMONDZ,16.2723
2026-08-31,ALMONDZ,16.7482
2026-09-01,ALMONDZ,16.9775
2026-09-02,ALMONDZ,17.043
2026-09-03,ALMONDZ,17.043
2026-09-04,ALMONDZ,17.188
2026-09-07,ALMONDZ,17.188
2026-09-08,ALMONDZ,17.188
2026-09-09,ALMONDZ,17.188
2026-09-10,ALMONDZ,17.188
2026-09-11,ALMONDZ,17.188
2025-08-29,APLLTD,
2025-09-01,APLLTD,
2025-09-02,APLLTD,
2025-09-03,APLLTD,
2025-09-04,APLLTD,
2025-09-05,APLLTD,
2025-09-08,APLLTD,
2025-09-09,APLLTD,
2025-09-10,APLLTD,
2025-09-11,APLLTD,
2025-09-12,APLLTD,
2025-09-15,APLLTD,
2025-09-16,APLLTD,
2025-09-17,APLLTD,
2025-09-18,APLLTD,
2025-09-19,APLLTD,
2025-09-22,APLLTD,
2025-09-23,APLLTD,
2025-09-24,APLLTD,
2025-09-25,APLLTD,
2025-09-26,APLLTD,
2025-09-29,APLLTD,
2025-09-30,APLLTD,
2025-10-01,APLLTD,
2025-10-03,APLLTD,
2025-10-06,APLLTD,
2025-10-07,APLLTD,
2025-10-08,APLLTD,
2025-10-09,APLLTD,
2025-10-10,APLLTD,
2025-10-13,APLLTD,
2025-10-14,APLLTD,
2025-10-15,APLLTD,
2025-10-16,APLLTD,
2025-10-17,APLLTD,
2025-10-20,APLLTD,
2025-10-21,APLLTD,
2025-10-23,APLLTD,
2025-10-24,APLLTD,
2025-10-27,APLLTD,
2025-10-28,APLLTD,
2025-10-29,APLLTD,
2025-10-30,APLLTD,
2025-10-31,APLLTD,
2025-11-03,APLLTD,
2025-11-04,APLLTD,
2025-11-06,APLLTD,
2025-11-07,APLLTD,
2025-11-10,APLLTD,
2025-11-11,APLLTD,
2025-11-12,APLLTD,
2025-11-13,APLLTD,
2025-11-14,APLLTD,
2025-11-17,APLLTD,
2025-11-18,APLLTD,
2025-11-19,APLLTD,
2025-11-20,APLLTD,
2025-11-21,APLLTD,
2025-11-24,APLLTD,
2025-11-25,APLLTD,
2025-11-26,APLLTD,
2025-11-27,APLLTD,
2025-11-28,APLLTD,
2025-12-01,APLLTD,
2025-12-02,APLLTD,
2025-12-03,APLLTD,
2025-12-04,APLLTD,
2025-12-05,APLLTD,
2025-12-08,APLLTD,
2025-12-09,APLLTD,
2025-12-10,APLLTD,
